ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
7443238,0.6000537836820309,185930.0,111568.0,[],50,1.3,0.5,5,5,0.1,0.0462873183230507,0.01,2.7,1.03,0,0.5,0,185930.0,0.0,6,5,0.0,0.0,0.0,42810.70368231138,0.3837184827397765,0.23025172743673092
238594,0.6000383244548346,260930.0,156568.0,[],50,1.3,0.5,5,5,0.1,0.0706773443265784,0.02,2.68,0.97,0,0.5,0,260930.0,0.0,6,5,0.0,0.0,0.0,39820.65470287623,0.25433456838483104,0.15261048826457757
4847230,0.6000360211083695,277615.0,166579.0,[],50,1.3,0.5,5,5,0.1,0.0567186350816198,0.07,2.94,0.91,0,0.5,0,277615.0,0.0,6,5,0.0,0.0,0.0,25335.40661963351,0.15209244034142066,0.09126094274312811
7570552,0.7678153779547198,212499.0,163160.0,[],50,1.3,0.5,5,5,0.1,0.0866382302132092,0.02,2.96,0.96,0,0.5,0,212499.0,0.0,6,5,0.0,0.0,0.0,118304.74991002418,0.7250842725546959,0.5567308547806069
2797830,0.4000619310088561,242205.0,96897.0,[],50,1.3,0.5,5,5,0.1,0.0832918354913528,0.02,2.6,1.03,0,0.5,0,242205.0,0.0,10,5,0.0,0.0,0.0,20829.75954396881,0.2149680541602816,0.08600053485257864
6236964,0.6000895923547858,133940.0,80376.0,[],50,1.3,0.5,5,5,0.1,0.0952859356505113,0.02,2.56,1.19,0,0.5,0,133940.0,0.0,10,5,0.0,0.0,0.0,51447.36800566233,0.6400837066495263,0.3841075705962545
7623673,0.6000370521323503,269890.0,161944.0,[],50,1.3,0.5,5,5,0.1,0.0708903436661606,0.03,2.9,0.94,0,0.5,0,269890.0,0.0,10,5,0.0,0.0,0.0,34628.623956949195,0.21383085484457093,0.12830643579587683
5861795,0.4000526620675128,284835.0,113949.0,[],50,1.3,0.5,5,5,0.1,0.0814792888213667,0.02,2.58,1.15,0,0.5,0,284835.0,0.0,10,5,0.0,0.0,0.0,27969.593164402337,0.24545711822308522,0.09819577356856544
6280535,0.6000458905052545,217910.0,130756.0,[],50,1.3,0.5,5,5,0.1,0.0793268036426969,0.03,2.56,1.13,0,0.5,0,217910.0,0.0,15,5,0.0,0.0,0.0,41724.0215259894,0.3190983322064716,0.1914736429075738
609368,0.7705867215645908,170984.0,131758.0,[],50,1.3,0.5,5,5,0.1,0.069806754992419,0.03,2.74,1.01,0,0.5,0,170984.0,0.0,15,5,0.0,0.0,0.0,33218.00812544102,0.25211378531429607,0.19427553528658248
1994385,0.6000364431486881,274400.0,164650.0,[],50,1.3,0.5,5,5,0.1,0.0831111391815755,0.04,2.58,1.05,0,0.5,0,274400.0,0.0,15,5,0.0,0.0,0.0,49665.812958655006,0.30164477958490743,0.18099786063649784
9619424,0.5684769892728967,252165.0,143350.0,[],50,1.3,0.5,5,5,0.1,0.0796268188317396,0.03,2.5,1.15,0,0.5,0,252165.0,0.0,15,5,0.0,0.0,0.0,21419.448193256903,0.14942063615805304,0.08494219337837092
2543115,0.5854023196810438,220720.0,129210.0,[],50,1.3,0.5,5,5,0.1,0.0791978697249398,0.03,2.78,1.04,0,0.5,0,220720.0,0.0,20,5,0.0,0.0,0.0,17081.891533320013,0.1322025503700953,0.07739167965440383
5200887,0.792272653582056,191217.0,151496.0,[],50,1.3,0.5,5,5,0.1,0.08049940193047,0.06,2.76,1.05,0,0.5,0,191217.0,0.0,20,5,0.0,0.0,0.0,19746.59327966997,0.13034399112630018,0.10326797972810979
6487866,0.7876115198834731,186738.0,147077.0,[],50,1.3,0.5,5,5,0.1,0.0787038295233783,0.05,2.86,0.93,0,0.5,0,186738.0,0.0,20,5,0.0,0.0,0.0,11706.066925139512,0.07959141759173434,0.06268711737910608
1171282,0.6000475443350924,210330.0,126208.0,[],50,1.3,0.5,5,5,0.1,0.0803776489560828,0.03,2.72,1.05,0,0.5,0,210330.0,0.0,20,5,0.0,0.0,0.0,14722.824565299648,0.1166552402803281,0.06999869046403104
5844667,0.4000580933754187,258205.0,103297.0,[],50,1.3,0.5,5,8,0.1,0.0756973424679778,0.11,2.62,1.1,0,0.5,0,258205.0,0.0,25,5,0.0,0.0,0.0,6281.619154400122,0.060811244802851216,0.024328030651614502
2299330,0.600066087301325,151315.0,90799.0,[],50,1.3,0.5,5,5,0.1,0.0692862990367816,0.04,2.78,0.97,0,0.5,0,151315.0,0.0,25,5,0.0,0.0,0.0,15115.880257632523,0.16647628561583855,0.09989677333795409
3007204,0.6000568941484369,175765.0,105469.0,[],50,1.3,0.5,5,5,0.1,0.0680807988356483,0.05,2.82,0.99,0,0.5,0,175765.0,0.0,25,5,0.0,0.0,0.0,12894.951092617595,0.12226295018078863,0.07336472615490909
4370459,0.5906916300572717,173908.0,102726.0,[],50,1.3,0.5,5,5,0.1,0.0739557682277144,0.04,2.78,0.93,0,0.5,0,173908.0,0.0,25,5,0.0,0.0,0.0,14696.811452076963,0.1430680786955295,0.08450911661382433
