ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents
1253497,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.07219069508169298,0.02,2.96,1.83,5,0.5,51650.0,0.0,10,4
2744848,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,13,0.1,0.07387315520139061,0.08,2.96,1.78,5,0.5,51650.0,0.0,10,4
2056296,0.7798257502420135,51650.0,40278.0,"[(<tree.AND object at 0x7fb82c609150>, 'C')]",50,1.3,0.1,10,10,0.1,0.07120491276036306,0.03,2.96,1.78,5,1.5,51650.0,0.0,10,4
317618,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.09472396631641113,0.03,2.96,1.8,5,0.5,51650.0,0.0,10,4
390935,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.07068401149221479,0.02,2.96,1.83,5,0.5,51650.0,0.0,10,4
6497862,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7f6adb964df0>, 'I')]",50,1.3,0.1,10,10,0.1,0.07947297247860385,0.05,2.96,1.8,5,1.5,51650.0,0.0,10,4
9461143,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.06459791905654366,0.03,2.96,1.8,5,0.5,51650.0,0.0,10,4
7113622,0.7798063891577929,51650.0,40277.0,[],50,1.3,0.1,10,10,0.1,0.05942524338629518,0.01,2.96,1.77,5,0.5,51650.0,0.0,10,4
5848298,0.7797676669893514,51650.0,40275.0,[],50,1.3,0.1,10,9,0.1,0.08842409935592391,0.02,2.96,1.61,5,0.5,51650.0,0.0,10,4
4025012,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7f095570fe80>, 'H')]",50,1.3,0.1,10,11,0.1,1.0,0.04,2.96,1.89,5,1.5,51650.0,0.0,10,4
518629,1.000077444336883,51650.0,51654.0,"[(<tree.SEQ object at 0x7f579d4bead0>, 'B')]",50,1.3,0.1,10,17,0.1,0.0715469525994207,0.16,2.96,2.14,5,1.5,51650.0,0.0,10,4
1926951,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.07803859396940882,0.02,2.96,1.79,5,0.5,51650.0,0.0,10,4
233411,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7faf331d83d0>, 'I')]",50,1.3,0.1,10,12,0.1,0.07148987441740828,0.04,2.96,1.8,5,1.5,51650.0,0.0,10,4
1939988,0.7798257502420135,51650.0,40278.0,[],50,1.3,0.1,10,15,0.1,0.06689779269772873,0.15,2.96,2.14,5,2.5,51650.0,0.0,10,4
499761,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7fee3c312bf0>, 'J')]",50,1.3,0.1,10,10,0.1,0.07587194851080406,0.07,2.96,1.93,5,1.5,51650.0,0.0,10,4
857609,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7fdefcfb2650>, 'I')]",50,1.3,0.1,10,10,0.1,0.07710399810581263,0.03,2.96,1.76,5,1.5,51650.0,0.0,10,4
711715,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,11,0.1,0.07069188292980913,0.16,2.96,1.77,5,0.5,51650.0,0.0,10,4
5421549,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.07473226435572364,0.01,2.96,1.85,5,0.0,51650.0,0.0,10,4
9794949,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,14,0.1,0.07841573628969253,0.05,2.96,1.79,5,0.5,51650.0,0.0,10,4
4409630,1.0000580832526622,51650.0,51653.0,"[(<tree.AND object at 0x7f6ebe9ecee0>, 'H')]",50,1.3,0.1,10,11,0.1,0.08073840049364146,0.08,2.96,1.94,5,1.5,51650.0,0.0,10,4
8948449,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7fb5653b1ae0>, 'H'), (<tree.AND object at 0x7fb5653b1780>, 'I')]",50,1.3,0.1,10,11,0.1,0.08216052475669466,0.04,2.96,1.78,5,1.5,51650.0,0.0,10,4
2702144,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.09014169461023908,0.02,2.96,1.78,5,0.5,51650.0,0.0,10,4
9483707,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.07698044425740089,0.02,2.96,1.78,5,0.5,51650.0,0.0,10,4
6419712,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,11,0.1,0.06892791943324972,0.02,2.96,1.82,5,0.5,51650.0,0.0,10,4
2310312,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,13,0.1,0.07954592914163022,0.06,2.96,1.77,5,0.5,51650.0,0.0,10,4
2359793,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.09146478107041679,0.05,2.96,1.8,5,0.5,51650.0,0.0,10,4
6054462,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7f647520b070>, 'J')]",50,1.3,0.1,10,10,0.1,0.08471520706326198,0.02,2.96,1.79,5,1.0,51650.0,0.0,10,4
8137657,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.0991611297860413,0.03,2.96,1.77,5,0.5,51650.0,0.0,10,4
3895661,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.08878103069712033,0.02,2.96,1.78,5,0.5,51650.0,0.0,10,4
8557516,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.059601867602803255,0.02,2.96,1.8,5,0.5,51650.0,0.0,10,4
4937921,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7f298ff73af0>, 'J')]",50,1.3,0.1,10,10,0.1,1.0,0.05,2.96,1.85,5,1.5,51650.0,0.0,10,4
9657227,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7fa17b6264a0>, 'C')]",50,1.3,0.1,10,11,0.1,0.07242065817607211,0.04,2.96,1.79,5,1.0,51650.0,0.0,10,4
5203300,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7f37b4e13760>, 'I')]",50,1.3,0.1,10,10,0.1,0.06516899241088539,0.03,2.96,1.8,5,1.0,51650.0,0.0,10,4
7289522,0.7798063891577929,51650.0,40277.0,[],50,1.3,0.1,10,13,0.1,0.09315415626065852,0.08,2.96,1.78,5,0.5,51650.0,0.0,10,4
6947250,0.7798063891577929,51650.0,40277.0,[],50,1.3,0.1,10,14,0.1,0.0814882186603783,0.21,2.96,1.96,5,1.5,51650.0,0.0,10,4
4797982,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.0762661124829363,0.04,2.96,1.76,5,0.5,51650.0,0.0,10,4
7863869,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.08724349567741635,0.02,2.96,1.83,5,0.5,51650.0,0.0,10,4
3936772,0.7798257502420135,51650.0,40278.0,[],50,1.3,0.1,10,10,0.1,0.0791253991011086,0.04,2.96,1.84,5,0.5,51650.0,0.0,10,4
4981983,1.0000404694455687,49420.0,49422.0,[],50,1.3,0.1,10,10,0.1,0.09028033068516872,0.03,2.96,1.76,5,0.5,49420.0,0.0,10,4
2169498,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.08801001486443269,0.03,2.96,1.82,5,0.5,51650.0,0.0,10,4
4625964,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.06744147909234416,0.03,2.96,1.82,5,0.5,51650.0,0.0,10,4
9806384,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.07734496792828507,0.02,2.96,1.82,5,0.5,51650.0,0.0,10,4
2521347,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.08318223012170506,0.02,2.96,1.8,5,0.5,51650.0,0.0,10,4
4933704,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.08301069045137877,0.02,2.96,1.79,5,0.5,51650.0,0.0,10,4
2813104,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7f785eefd390>, 'F')]",50,1.3,0.1,10,10,0.1,0.0853298397640156,0.03,2.96,1.79,5,1.0,51650.0,0.0,10,4
5464406,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7f6271839240>, 'J')]",50,1.3,0.1,10,15,0.1,0.07080183122870973,0.1,2.96,1.82,5,1.0,51650.0,0.0,10,4
9172104,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.09568352772804,0.02,2.96,1.78,5,0.5,51650.0,0.0,10,4
4276853,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.08416100005216018,0.04,2.96,1.8,5,0.5,51650.0,0.0,10,4
7978701,0.7867625899280576,48650.0,38276.0,[],50,1.3,0.1,10,10,0.1,0.07399677933684945,0.05,2.96,1.77,5,0.5,48650.0,0.0,10,4
1787839,0.780612031895796,47906.0,37396.0,"[(<tree.AND object at 0x7f9ab0c83070>, 'J')]",50,1.3,0.1,10,10,0.1,0.08100570012603815,0.02,2.96,1.78,5,1.0,47906.0,0.0,10,4
8585732,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.07635029589848924,0.03,2.96,1.78,5,0.5,51650.0,0.0,10,4
3095109,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.07747719286794405,0.03,2.96,1.8,5,0.5,51650.0,0.0,10,4
2224862,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.07546883369472226,0.02,2.96,1.78,5,0.5,51650.0,0.0,10,4
9474120,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7f0aa06a0c10>, 'H')]",50,1.3,0.1,10,10,0.1,0.08869623087221906,0.02,2.96,1.76,5,1.0,51650.0,0.0,10,4
3325977,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.09730065578173867,0.03,2.96,1.79,5,0.5,51650.0,0.0,10,4
3332676,0.7800854550259889,45404.0,35419.0,"[(<tree.AND object at 0x7f3c8b3cfaf0>, 'J')]",50,1.3,0.1,10,14,0.1,0.09042459349062898,0.06,2.96,1.96,5,1.5,45404.0,0.0,10,4
3910380,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.08717292506539537,0.03,2.96,1.79,5,0.5,51650.0,0.0,10,4
8197094,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7fc3e12f1930>, 'F')]",50,1.3,0.1,10,10,0.1,0.08942474612694934,0.03,2.96,1.79,5,1.0,51650.0,0.0,10,4
9401161,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.0859109919342728,0.02,2.96,1.77,5,0.5,51650.0,0.0,10,4
451058,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.07629261900269238,0.03,2.96,1.8,5,0.5,51650.0,0.0,10,4
8817068,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,1.0,0.02,2.96,1.8,5,0.5,51650.0,0.0,10,4
5904945,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7f6476fdbac0>, 'F')]",50,1.3,0.1,10,10,0.1,0.06305873886862501,0.04,2.96,1.84,5,1.5,51650.0,0.0,10,4
756309,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,11,0.1,0.06942037217602907,0.03,2.96,1.79,5,0.5,51650.0,0.0,10,4
9615302,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7f9bcc1fe8f0>, 'B'), (<tree.AND object at 0x7f9bcc1fe8f0>, 'B')]",50,1.3,0.1,10,10,0.1,0.08752150342854162,0.03,2.96,1.76,5,1.5,51650.0,0.0,10,4
77533,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7f3ad9d448b0>, 'J')]",50,1.3,0.1,10,11,0.1,0.07899206546373308,0.06,2.96,1.79,5,1.5,51650.0,0.0,10,4
7202846,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.08532836109234421,0.02,2.96,1.8,5,0.5,51650.0,0.0,10,4
2947908,0.7797870280735721,51650.0,40276.0,"[(<tree.AND object at 0x7ff74df68fa0>, 'I')]",50,1.3,0.1,10,11,0.1,0.08459104938423596,0.05,2.96,1.82,5,1.0,51650.0,0.0,10,4
2166784,0.7798257502420135,51650.0,40278.0,"[(<tree.AND object at 0x7f6a37215e70>, 'A')]",50,1.3,0.1,10,10,0.1,0.08769172591458609,0.04,2.96,1.79,5,1.0,51650.0,0.0,10,4
9268079,1.0000580832526622,51650.0,51653.0,"[(<tree.AND object at 0x7fa67245eb90>, 'J')]",50,1.3,0.1,10,10,0.1,0.06200111286042595,0.02,2.96,1.79,5,1.5,51650.0,0.0,10,4
777543,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.07122788986294963,0.03,2.96,1.78,5,0.5,51650.0,0.0,10,4
1579191,0.7410677136632865,51650.0,38276.14741070875,"[(<tree.AND object at 0x7f66190ccac0>, 'J'), (<tree.AND object at 0x7f66190ccac0>, 'J')]",50,1.3,0.1,10,11,0.1,0.078752047244594,0.05,2.96,1.77,5,1.5,51650.0,0.0,10,4
8410316,0.7867625899280576,48650.0,38276.0,[],50,1.3,0.1,10,10,0.1,0.07836513729153866,0.06,2.96,1.81,5,0.5,48650.0,0.0,10,4
7946810,0.7797676669893514,51650.0,40275.0,"[(<tree.AND object at 0x7f52701c3dc0>, 'F')]",50,1.3,0.1,10,9,0.1,0.08535768337026105,0.07,2.96,1.58,5,1.5,51650.0,0.0,10,4
1240673,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.08231948021986915,0.05,2.96,1.81,5,0.5,51650.0,0.0,10,4
6811487,0.7797870280735721,51650.0,40276.0,[],50,1.3,0.1,10,10,0.1,0.06755196542762576,0.06,2.96,1.77,5,0.5,51650.0,0.0,10,4
9241386,0.6001713862813072,128365.0,77041.0,[],50,1.3,0.2,10,12,0.1,0.05690349079393845,0.1,2.66,1.99,5,0.5,128365.0,0.0,10,4
1279264,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07167766888478633,0.05,2.66,1.98,5,0.5,128365.0,0.0,10,4
8027055,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.06839052234689026,0.04,2.66,2.9,5,0.5,128365.0,0.0,10,4
8264070,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.09006747257118446,0.05,2.66,2.32,5,0.5,128365.0,0.0,10,4
665395,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.09500810957667599,0.03,2.66,1.95,5,0.5,128365.0,0.0,10,4
8256051,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07215550453546404,0.05,2.66,1.99,5,0.5,128365.0,0.0,10,4
7282825,0.40021033770887704,128365.0,51373.0,[],50,1.3,0.2,10,9,0.1,0.08040337709072048,0.04,2.66,1.83,5,0.5,128365.0,0.0,10,4
9527691,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.08895209747763194,0.04,2.66,1.95,5,0.5,128365.0,0.0,10,4
7487459,0.40023581197924857,127220.0,50918.0,[],50,1.3,0.2,10,10,0.1,0.09408297804057301,0.04,2.66,1.97,5,0.5,127220.0,0.0,10,4
2882836,0.5734954348569802,128365.0,73616.74149541627,"[(<tree.AND object at 0x7f6693324c10>, 'G')]",50,1.3,0.2,10,10,0.1,0.0809592648427569,0.03,2.66,1.96,5,1.5,128365.0,0.0,10,4
122228,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07974591080098374,0.04,2.66,1.96,5,0.5,128365.0,0.0,10,4
4938112,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07977542112258014,0.05,2.66,1.92,5,0.5,128365.0,0.0,10,4
9408939,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07080681122995275,0.03,2.66,1.99,5,0.5,128365.0,0.0,10,4
4244780,0.6001635959957933,128365.0,77040.0,[],50,1.3,0.2,10,11,0.1,0.06415720731642072,0.06,2.66,1.97,5,0.5,128365.0,0.0,10,4
995920,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.09541611983047717,0.05,2.66,1.93,5,0.5,128365.0,0.0,10,4
8091654,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,12,0.1,1.0,0.1,2.66,2.0,5,0.5,128365.0,0.0,10,4
5652309,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07812972587632326,0.03,2.66,2.01,5,0.5,128365.0,0.0,10,4
1777604,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.09497557413063423,0.03,2.66,1.92,5,0.5,128365.0,0.0,10,4
5093134,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07387720135399997,0.02,2.66,1.95,5,0.5,128365.0,0.0,10,4
2471738,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.08763868491569496,0.05,2.66,1.95,5,0.5,128365.0,0.0,10,4
8221225,0.40029023363807864,103365.0,41376.0,[],50,1.3,0.2,10,12,0.1,0.0706229543810114,0.11,2.66,1.9,5,0.5,103365.0,0.0,10,4
7793301,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07679281876013225,0.02,2.66,1.99,5,0.5,128365.0,0.0,10,4
7789736,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.06464815322286407,0.03,2.66,1.96,5,0.5,128365.0,0.0,10,4
5381379,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07169890005923499,0.04,2.66,1.96,5,0.5,128365.0,0.0,10,4
6206630,0.4002570794219608,128365.0,51379.0,[],50,1.3,0.2,10,16,0.1,0.07640918376064064,0.08,2.66,2.16,5,1.5,128365.0,0.0,10,4
6067951,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07822239582336016,0.04,2.66,1.99,5,0.5,128365.0,0.0,10,4
8794254,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.06937276619005282,0.05,2.66,1.91,5,0.5,128365.0,0.0,10,4
866088,0.4002570794219608,128365.0,51379.0,[],50,1.3,0.2,10,15,0.1,0.0829011458465519,0.12,2.66,2.14,5,1.5,128365.0,0.0,10,4
305800,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07024338206831499,0.02,2.66,1.94,5,0.5,128365.0,0.0,10,4
4465935,0.6001635959957933,128365.0,77040.0,[],50,1.3,0.2,10,10,0.1,0.07012349509334077,0.03,2.66,1.92,5,0.5,128365.0,0.0,10,4
930418,0.4002337085654189,128365.0,51376.0,"[(<tree.AND object at 0x7efcf44b96f0>, 'H')]",50,1.3,0.2,10,10,0.1,0.06253970502795253,0.02,2.66,1.94,5,1.5,128365.0,0.0,10,4
3766593,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07459203261027064,0.04,2.66,1.95,5,0.5,128365.0,0.0,10,4
8157926,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,11,0.1,0.07145322730878037,0.04,2.66,1.98,5,0.5,128365.0,0.0,10,4
4340753,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.08669200131952529,0.03,2.66,1.98,5,0.5,128365.0,0.0,10,4
6872907,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.06836291454636542,0.03,2.66,1.96,5,0.5,128365.0,0.0,10,4
5474250,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,13,0.1,0.04934778135174536,0.07,2.66,1.95,5,0.5,128365.0,0.0,10,4
5598337,0.6001713862813072,128365.0,77041.0,[],50,1.3,0.2,10,11,0.1,0.06686441196246617,0.07,2.66,1.96,5,0.5,128365.0,0.0,10,4
1386485,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.0850378148361121,0.05,2.66,1.91,5,0.5,128365.0,0.0,10,4
8974108,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.08015471573846872,0.04,2.66,1.93,5,0.5,128365.0,0.0,10,4
7405766,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07024322667698917,0.02,2.66,1.93,5,0.5,128365.0,0.0,10,4
3602137,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.08086707174174528,0.04,2.66,1.99,5,0.5,128365.0,0.0,10,4
9216932,0.6001635959957933,128365.0,77040.0,[],50,1.3,0.2,10,10,0.1,0.09087668512683698,0.02,2.66,1.97,5,0.5,128365.0,0.0,10,4
1259020,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07246113555186168,0.03,2.66,2.01,5,0.5,128365.0,0.0,10,4
1793142,0.6001635959957933,128365.0,77040.0,[],50,1.3,0.2,10,10,0.1,0.07300107519971849,0.03,2.66,1.99,5,0.5,128365.0,0.0,10,4
160688,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.07150783608072332,0.03,2.66,1.94,5,0.5,128365.0,0.0,10,4
5039095,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.08261517857619761,0.06,2.66,2.01,5,0.5,128365.0,0.0,10,4
4254548,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.061551270353353574,0.03,2.66,2.06,5,0.5,128365.0,0.0,10,4
2725770,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.06723174103523608,0.03,2.66,1.92,5,0.5,128365.0,0.0,10,4
3413076,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,12,0.1,0.061630714775055585,0.05,2.66,1.94,5,0.5,128365.0,0.0,10,4
4751037,0.40021033770887704,128365.0,51373.0,[],50,1.3,0.2,10,9,0.1,0.08457271125047669,0.02,2.66,1.73,5,0.5,128365.0,0.0,10,4
8007182,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,11,0.1,0.06189442051213086,0.03,2.66,1.96,5,0.5,128365.0,0.0,10,4
213325,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.09405132810701596,0.03,2.66,1.93,5,0.5,128365.0,0.0,10,4
618118,0.4002337085654189,128365.0,51376.0,[],50,1.3,0.2,10,10,0.1,0.0749410253440311,0.03,2.66,1.93,5,0.5,128365.0,0.0,10,4
