ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
6389347,0.4000623532101511,240565.0,96241.0,[],50,1.3,0.5,5,5,0.1,0.0655796278139716,0.02,2.36,1.34,0,0.5,0,240565.0,0.0,6,8,0.0,0.0,0.0,24505.255750195243,0.254623868727416,0.10186542410656264
1582329,0.400072960747118,205590.0,82251.0,[],50,1.3,0.5,5,5,0.1,0.0812890791559773,0.02,2.4,1.24,0,0.5,0,205590.0,0.0,6,8,0.0,0.0,0.0,9075.820924140337,0.11034298578911304,0.044145245022327625
6462130,0.4000912575287461,164370.0,65763.0,[],50,1.3,0.5,5,5,0.1,0.0796104792959905,0.02,2.58,1.14,0,0.5,0,164370.0,0.0,6,8,0.0,0.0,0.0,38975.48988456217,0.5926659350175961,0.23712045923564015
1063311,0.4000650914534921,230445.0,92193.0,[],50,1.3,0.5,5,5,0.1,0.0674323961062936,0.04,2.36,1.22,0,0.5,0,230445.0,0.0,6,8,0.0,0.0,0.0,24410.357928412028,0.2647745265737315,0.10592704518827498
7015555,0.4000716486350935,209355.0,83757.0,[],50,1.3,0.5,5,5,0.1,0.0606966377574611,0.03,2.38,1.23,0,0.5,0,209355.0,0.0,10,8,0.0,0.0,0.0,11740.598356041704,0.14017453294699792,0.056079856492759685
9309801,0.6000358570737042,278885.0,167341.0,[],50,1.3,0.5,5,5,0.1,0.0720807941297067,0.02,2.54,1.06,0,0.5,0,278885.0,0.0,10,8,0.0,0.0,0.0,49859.67776090713,0.29795255054593395,0.17878221403412564
6553837,0.4000565269822128,265360.0,106159.0,[],50,1.3,0.5,5,5,0.1,0.081710879370347,0.03,2.4,1.29,0,0.5,0,265360.0,0.0,10,8,0.0,0.0,0.0,23992.947239910274,0.22600954455025268,0.09041659345760579
7451437,0.6000372737946587,268285.0,160981.0,[],50,1.3,0.5,5,5,0.1,0.067642632924331,0.02,2.42,1.22,0,0.5,0,268285.0,0.0,10,8,0.0,0.0,0.0,7027.997316135476,0.04365730934790737,0.026196012882328402
2694808,0.6000404064892821,247485.0,148501.0,[],50,1.3,0.5,5,5,0.1,0.0827045721394559,0.02,2.34,1.21,0,0.5,0,247485.0,0.0,15,8,0.0,0.0,0.0,25203.73471702348,0.1697209764043574,0.10183944367142848
8271429,0.4000638311453435,234995.0,94013.0,[],50,1.3,0.5,5,5,0.1,0.0832589951980799,0.03,2.34,1.37,0,0.5,0,234995.0,0.0,15,8,0.0,0.0,0.0,14539.46004667806,0.154653718599322,0.06187135916371863
582442,0.5886543383703827,191051.0,112463.0,[],50,1.3,0.5,5,5,0.1,0.0795897461507964,0.02,2.42,1.15,0,0.5,0,191051.0,0.0,15,8,0.0,0.0,0.0,12366.864254100368,0.1099638481465048,0.06473069627534202
9171195,0.4000688152311045,217975.0,87205.0,[],50,1.3,0.5,5,5,0.1,0.064619374123019,0.02,2.38,1.32,0,0.5,0,217975.0,0.0,15,8,0.0,0.0,0.0,9602.613434151284,0.11011539973798846,0.044053737511876516
