ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
7550764,1.0,254213.0,254213.0,[],50,1.4,0.5,10,10,0.1,0.0866363001680088,0.03,3.02,1.69,0,0.5,0,254213.0,0.0,10,4,0.0,0.0,0.0,57068.97542155835,0.2244927498655,0.2244927498655
8787678,0.7990921511819319,242992.0,194173.0,[],50,1.4,0.5,10,10,0.1,0.0676348465137757,0.02,2.78,1.99,0,0.5,0,242992.0,0.0,10,4,0.0,0.0,0.0,68140.0910342815,0.35092464469458423,0.28042112923175044
5017767,1.0,285079.0,285079.0,[],50,1.4,0.5,10,10,0.1,0.0917455505073961,0.07,3.0,1.71,0,0.5,0,285079.0,0.0,10,4,0.0,0.0,0.0,59181.37663227689,0.20759640882799818,0.20759640882799818
9716591,1.00000721417441,277232.0,277234.0,[],50,1.4,0.5,10,10,0.1,0.0871520715250487,0.03,2.96,1.68,0,0.5,0,277232.0,0.0,10,4,0.0,0.0,0.0,66800.57411448733,0.2409537578885971,0.24095549617103124
4984891,1.0,256398.0,256398.0,[],50,1.4,0.5,10,10,0.1,0.07601667749848326,0.07,2.82,1.92,0,0.5,0,256398.0,0.0,10,4,,,,85226.10989650887,,
3691944,1.0,236455.0,236455.0,[],50,1.4,0.5,10,10,0.1,0.08298044788783535,0.04,2.9,1.96,0,0.5,0,236455.0,0.0,10,4,,,,40660.54343276564,,
6991259,0.6000817661488144,244600.0,146780.0,[],50,1.4,0.5,10,10,0.1,0.07731102196426505,0.03,2.74,2.0,0,0.5,0,244600.0,0.0,10,4,,,,37199.23644185423,,
5791032,1.0,253669.0,253669.0,[],50,1.4,0.5,10,10,0.1,0.0777391824431565,0.05,2.86,1.78,0,0.5,0,253669.0,0.0,10,4,,,,63304.79110128773,,
4463482,1.0,252730.0,252730.0,[],50,1.4,0.5,10,10,0.1,0.09050444588302121,0.05,3.18,1.57,0,0.5,0,252730.0,0.0,10,4,,,,46131.64631268061,,
1343217,0.6000794060427999,251870.0,151142.0,[],50,1.4,0.5,10,10,0.1,0.07301502934456261,0.04,2.86,1.95,0,0.5,0,251870.0,0.0,10,4,,,,38767.26334651287,,
8461583,0.5860846410459707,267388.0,156712.0,[],50,1.4,0.5,10,10,0.1,0.0796998979816994,0.07,3.02,1.97,0,0.5,0,267388.0,0.0,10,4,,,,45628.13758440679,,
8027880,1.0000070271105927,284612.0,284614.0,[],50,1.4,0.5,10,10,0.1,0.07470500148866158,0.07,2.9,1.84,0,0.5,0,284612.0,0.0,10,4,,,,132644.09403828697,,
2587135,0.600076893502499,273105.0,163884.0,[],50,1.4,0.5,10,10,0.1,0.05964907286920727,0.06,2.72,1.95,0,0.5,0,273105.0,0.0,10,4,,,,44316.904010285085,,
956911,1.0,293090.0,293090.0,[],50,1.4,0.5,10,10,0.1,0.07965927439163892,0.06,2.9,1.76,0,0.5,0,293090.0,0.0,10,4,,,,56715.256498969655,,
802280,0.7880497638705947,249016.0,196237.0,[],50,1.4,0.5,10,10,0.1,0.0760478490326364,0.04,3.22,1.62,0,0.5,0,249016.0,0.0,10,4,,,,34525.04337565128,,
7344828,1.0,301309.0,301309.0,[],50,1.4,0.5,10,10,0.1,0.08349486299953512,0.05,3.12,1.7,0,0.5,0,301309.0,0.0,10,4,,,,75035.01405652217,,
4180397,1.0,239762.0,239762.0,[],50,1.4,0.5,10,10,0.1,0.07497876408133164,0.03,3.22,1.6,0,0.5,0,239762.0,0.0,10,4,,,,47292.22601715874,,
9499276,0.7958391700313514,254853.0,202822.0,[],50,1.4,0.5,10,10,0.1,0.08372760985081085,0.06,2.94,1.77,0,0.5,0,254853.0,0.0,10,4,,,,29407.1151416963,,
2454255,1.0000087617846003,228264.0,228266.0,[],50,1.4,0.5,10,10,0.1,0.0752945044623662,0.07,2.82,1.77,0,0.5,0,228264.0,0.0,10,4,,,,88169.86530180619,,
1550716,0.6000768905463073,260110.0,156086.0,[],50,1.4,0.5,10,10,0.1,0.08744778706892316,0.03,2.92,1.88,0,0.5,0,260110.0,0.0,10,4,,,,25549.99190562992,,
3848213,1.0,225898.0,225898.0,[],50,1.4,0.5,10,10,0.1,0.07835379569262328,0.06,3.0,1.72,0,0.5,0,225898.0,0.0,10,4,,,,55332.63559205997,,
3210298,0.7912607816685838,261671.0,207050.0,[],50,1.4,0.5,10,10,0.1,0.07657179183349332,0.05,2.94,1.78,0,0.5,0,261671.0,0.0,10,4,,,,38857.16219249971,,
1852603,0.8000400857835769,249465.0,199582.0,[],50,1.4,0.5,10,10,0.1,0.07211984170550895,0.04,3.08,1.72,0,0.5,0,249465.0,0.0,10,4,,,,33632.67258451321,,
