ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
5121224,0.5942253909481231,253870.0,150856.0,[],50,1.3,0.5,5,5,0.1,0.0841988772528216,0.07,2.96,0.87,0,0.5,0,253870.0,0.0,6,4,0.0,0.0,0.0,30489.554502656916,0.2021103204556459,0.12009908418740661
7379555,0.7903484880229066,243423.0,192389.0,[],50,1.3,0.5,5,5,0.1,0.0646057966438324,0.02,2.86,1.09,0,0.5,0,243423.0,0.0,6,4,0.0,0.0,0.0,34289.48395367434,0.17822996093162466,0.14086378014269127
1580681,0.7950997280145059,220600.0,175399.0,[],50,1.3,0.5,5,5,0.1,0.0965417832865956,0.02,2.88,0.92,0,0.5,0,220600.0,0.0,6,4,0.0,0.0,0.0,37893.87981990379,0.21604387607628203,0.17177642710745145
4198310,0.8000219620934268,227665.0,182137.0,[],50,1.3,0.5,5,5,0.1,1.0,0.01,3.0,0.89,0,0.5,0,227665.0,0.0,6,4,0.0,0.0,0.0,54547.44776153798,0.2994858143130609,0.23959522878588269
3243768,0.7860350384139543,261884.0,205850.0,[],50,1.3,0.5,5,5,0.1,0.0836236000694819,0.03,2.98,0.83,0,0.5,0,261884.0,0.0,6,4,0.0,0.0,0.0,73232.1465088031,0.3557549016701632,0.27963581780025926
7647871,0.7940625064381219,242695.0,192715.0,[],50,1.3,0.5,5,5,0.1,0.0870558983777965,0.03,2.86,0.92,0,0.5,0,242695.0,0.0,6,4,0.0,0.0,0.0,41812.234125727846,0.216964087516425,0.17228304714035247
3881302,0.8000230117820324,217280.0,173829.0,[],50,1.3,0.5,5,5,0.1,1.0,0.03,2.96,0.89,0,0.5,0,217280.0,0.0,6,4,0.0,0.0,0.0,49579.7161955362,0.2852212012698468,0.2281835244639921
9267853,1.0,207424.0,207424.0,[],50,1.3,0.5,5,5,0.1,0.0418809120454515,0.03,3.0,0.89,0,0.5,0,207424.0,0.0,6,4,0.0,0.0,0.0,38085.28938741415,0.18361081353852088,0.18361081353852088
4398275,0.6000413924417402,241590.0,144964.0,[],50,1.3,0.5,5,5,0.1,0.0827473554996701,0.02,2.88,0.89,0,0.5,0,241590.0,0.0,6,4,0.0,0.0,0.0,22865.65256469557,0.1577333169938438,0.09464651916344041
6508311,0.7973514355664367,224650.0,179125.0,[],50,1.3,0.5,5,5,0.1,0.0637814069585075,0.04,2.96,0.87,0,0.5,0,224650.0,0.0,6,4,0.0,0.0,0.0,30002.789300839388,0.1674963813026623,0.13355348008386106
3202044,1.0,206848.0,206848.0,[],50,1.3,0.5,5,5,0.1,0.084766462303028,0.05,2.82,0.91,0,0.5,0,206848.0,0.0,6,4,0.0,0.0,0.0,54215.58746845916,0.2621035130552829,0.2621035130552829
88550,1.0,220719.0,220719.0,[],50,1.3,0.5,5,5,0.1,0.059484494314597,0.04,3.18,0.8,0,0.5,0,220719.0,0.0,6,4,0.0,0.0,0.0,36707.63640636452,0.16630936351815895,0.16630936351815895
2987946,1.0,213476.0,213476.0,[],50,1.3,0.5,5,5,0.1,0.0699599586270894,0.02,3.08,0.85,0,0.5,0,213476.0,0.0,6,4,0.0,0.0,0.0,5905.549203045923,0.027663761748608382,0.027663761748608382
4372181,0.6000392172242048,254990.0,153004.0,[],50,1.3,0.5,5,5,0.1,0.0762701418105998,0.04,2.86,0.98,0,0.5,0,254990.0,0.0,6,4,0.0,0.0,0.0,23547.07617026357,0.15389843514067325,0.09234509655383963
9072792,0.6000474428313882,210780.0,126478.0,[],50,1.3,0.5,5,5,0.1,0.0712493994440496,0.03,2.96,0.94,0,0.5,0,210780.0,0.0,6,4,0.0,0.0,0.0,34120.77407462241,0.2697763569523744,0.16187861312564003
