ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents,exact_costs,TransmissionRatioOperatorPlacement,TransmissionRatioCentral,PushPullTime,MaxPushPullLatency
3168013,1.0,47283.0,47283.0,[],50,1.3,0.1,10,10,0.1,0.09298085645242106,0.04,3.7,1.25,5,0.5,47283.0,0.0,10,2,11096.107400422268,0.23467435231314146,0.23467435231314146,11.24427843093872,15
3660741,1.0,47283.0,47283.0,"[(<tree.AND object at 0x7f9763943130>, 'G')]",50,1.3,0.1,10,10,0.1,0.07081336331736827,0.07,3.7,1.26,5,1.0,47283.0,0.0,10,2,9755.118362815323,0.2063134395621116,0.2063134395621116,13.371679782867432,15
5582312,1.000021149250259,47283.0,47284.0,"[(<tree.AND object at 0x7effe7080970>, 'F')]",50,1.3,0.1,10,10,0.1,0.0820451758719849,0.03,3.7,1.27,5,1.5,47283.0,0.0,10,2,26722.748287214796,0.565154138550351,0.5651660911366622,13.569019079208374,15
9397054,1.0,47283.0,47283.0,[],50,1.3,0.1,10,10,0.1,0.08785872821756985,0.03,3.7,1.26,5,0.5,47283.0,0.0,10,2,16192.89107761227,0.3424675058184182,0.3424675058184182,8.621230602264404,15
2580625,1.0,47283.0,47283.0,"[(<tree.AND object at 0x7fc581674ac0>, 'B'), (<tree.AND object at 0x7fc581674ac0>, 'B')]",50,1.3,0.1,10,10,0.1,0.07466747327373957,0.06,3.7,1.25,5,1.5,47283.0,0.0,10,2,,,,,
3763084,1.0,47283.0,47283.0,[],50,1.3,0.1,10,10,0.1,0.07755605048016768,0.02,3.7,1.26,5,0.5,47283.0,0.0,10,2,11856.159593776558,0.2507488863603527,0.2507488863603527,12.304242849349976,15
6684080,1.0388543680525977,47283.0,49120.151084630976,"[(<tree.AND object at 0x7f39e5915690>, 'I')]",50,1.3,0.1,10,10,0.1,0.07791774382417123,0.03,3.7,1.27,5,1.0,47283.0,0.0,10,2,17191.27283834192,0.34998411972964866,0.3635825315301889,5.645809888839722,15
4784026,1.0,47283.0,47283.0,"[(<tree.AND object at 0x7fc0524d43d0>, 'J')]",50,1.3,0.1,10,10,0.1,0.0766588548226213,0.03,3.7,1.25,5,1.5,47283.0,0.0,10,2,15939.322665051921,0.3371047240033822,0.3371047240033822,3.6723978519439697,15
6678945,0.983524734048178,47283.0,46504.0,"[(<tree.SEQ object at 0x7f5bab1eee90>, 'I'), (<tree.SEQ object at 0x7f5bab1ef790>, 'I')]",50,1.3,0.1,10,19,0.1,0.07906611413205049,0.29,3.7,1.75,5,3.5,47283.0,0.0,10,2,,,,,
1624796,1.000021149250259,47283.0,47284.0,[],50,1.3,0.1,10,10,0.1,0.07372387958091803,0.02,3.7,1.28,5,0.5,47283.0,0.0,10,2,17022.514574080098,0.3600058069131228,0.36001342076602794,7.522870779037476,15
