ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
7401978,0.6000545598385029,366570.0,219962.0,[],50,0.3,0.5,10,10,0.1,0.087568556377369,0.05,3.16,1.69,0,0.5,0,366570.0,0.0,10,4,0.0,0.0,0.0,67974.63188947522,0.3090289772300453,0.18543424690911756
4866079,0.7946222840058652,420104.0,333824.0,[],50,0.3,0.5,10,10,0.1,0.0877616422562386,0.07,2.78,1.96,0,0.5,0,420104.0,0.0,10,4,0.0,0.0,0.0,57024.360267918266,0.17082163136238937,0.13573867487078978
3173529,0.7884073196865914,430237.0,339202.0,[],50,0.3,0.5,10,10,0.1,0.0637456097023837,0.05,2.82,1.76,0,0.5,0,430237.0,0.0,10,4,0.0,0.0,0.0,103021.66385425584,0.3037177370836724,0.239453287035415
8106451,0.6000486801591841,410845.0,246527.0,[],50,0.3,0.5,10,10,0.1,0.0623110403226997,0.08,3.02,1.8,0,0.5,0,410845.0,0.0,10,4,0.0,0.0,0.0,46438.63203911334,0.1883713834148525,0.11303199999784186
7742762,1.0,394327.0,394327.0,[],50,0.3,0.5,10,10,0.1,0.07829342273984492,0.04,2.86,1.96,0,0.5,0,394327.0,0.0,10,4,,,,53011.36974706756,,
4647157,0.6000515836170432,387720.0,232652.0,[],50,0.3,0.5,10,10,0.1,0.0677066632672157,0.06,3.08,1.69,0,0.5,0,387720.0,0.0,10,4,,,,98265.26143013476,,
421680,0.6000503810063607,396975.0,238205.0,[],50,0.3,0.5,10,10,0.1,0.08741039669481397,0.05,2.8,1.88,0,0.5,0,396975.0,0.0,10,4,,,,87656.90869433037,,
3582954,0.8000244098908877,409670.0,327746.0,[],50,0.3,0.5,10,10,0.1,0.09524561123054055,0.03,3.1,1.74,0,0.5,0,409670.0,0.0,10,4,,,,91956.36616160092,,
3993191,0.6000499818815679,400145.0,240107.0,[],50,0.3,0.5,10,10,0.1,0.07261558460771377,0.05,2.82,1.99,0,0.5,0,400145.0,0.0,10,4,,,,39028.19219792502,,
8723413,0.600051678918877,387005.0,232223.0,[],50,0.3,0.5,10,10,0.1,0.07590415408413663,0.05,2.98,1.7,0,0.5,0,387005.0,0.0,10,4,,,,50218.86998642823,,
3637294,0.8000357172621528,419965.0,335987.0,[],50,0.3,0.5,10,10,0.1,0.07424862072149722,0.05,2.78,1.9,0,0.5,0,419965.0,0.0,10,4,,,,182159.71136150436,,
1407054,0.6000457252597766,437395.0,262457.0,[],50,0.3,0.5,10,10,0.1,0.08814888867945748,0.04,2.86,1.85,0,0.5,0,437395.0,0.0,10,4,,,,69103.11085767396,,
2065313,0.7884271893955193,441172.0,347832.0,[],50,0.3,0.5,10,10,0.1,0.07465747867003182,0.02,2.94,1.72,0,0.5,0,441172.0,0.0,10,4,,,,60385.85077601873,,
2482475,0.6000444434568121,450010.0,270026.0,[],50,0.3,0.5,10,10,0.1,0.0771936667485525,0.07,2.94,1.94,0,0.5,0,450010.0,0.0,10,4,,,,87366.95302723843,,
3519988,1.0,429400.0,429400.0,[],50,0.3,0.5,10,10,0.1,0.08855769826095615,0.04,3.22,1.71,0,0.5,0,429400.0,0.0,10,4,,,,115175.71830095013,,
396496,0.6000432446457723,462485.0,277511.0,[],50,0.3,0.5,10,10,0.1,0.0684205191514212,0.04,2.8,2.0,0,0.5,0,462485.0,0.0,10,4,,,,99115.32759211582,,
7902447,0.6000483857310479,413345.0,248027.0,[],50,0.3,0.5,10,10,0.1,0.07525759363333888,0.04,2.66,1.98,0,0.5,0,413345.0,0.0,10,4,,,,82365.2744034285,,
3874589,0.6000586931959913,340755.0,204473.0,[],50,0.3,0.5,10,10,0.1,0.058496083469950985,0.05,3.02,1.95,0,0.5,0,340755.0,0.0,10,4,,,,48181.79097864714,,
6606547,0.7960074666363732,387323.0,308312.0,[],50,0.3,0.5,10,10,0.1,0.08370362590276882,0.04,2.88,1.86,0,0.5,0,387323.0,0.0,10,4,,,,164493.3899057152,,
2553204,0.6000501523377259,398785.0,239291.0,[],50,0.3,0.5,10,10,0.1,0.08407433104366892,0.06,2.82,1.87,0,0.5,0,398785.0,0.0,10,4,,,,57300.25341456926,,
8295863,0.7892779292884862,409212.0,322982.0,[],50,0.3,0.5,10,10,0.1,0.08077511581469822,0.05,3.06,1.72,0,0.5,0,409212.0,0.0,10,4,,,,123582.78737972428,,
4985377,0.8000267992335419,373145.0,298526.0,[],50,0.3,0.5,10,10,0.1,0.07303032477281649,0.06,2.9,1.88,0,0.5,0,373145.0,0.0,10,4,,,,62438.45706735192,,
1558082,0.600051849739455,385730.0,231458.0,[],50,0.3,0.5,10,10,0.1,0.06466004788534926,0.07,2.86,1.79,0,0.5,0,385730.0,0.0,10,4,,,,31143.289341683558,,
