ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents,exact_costs,TransmissionRatioOperatorPlacement,TransmissionRatioCentral,PushPullTime,MaxPushPullLatency
9445418,1.0,205839.0,205839.0,[],50,1.3,0.5,10,10,0.1,0.09239162383768196,0.06,2.74,1.81,5,0.5,205839.0,0.0,5,5,90004.03796522657,0.4372545434306743,0.4372545434306743,0.025351762771606445,15
1589845,0.40010646058001303,253615.0,101473.0,[],50,1.3,0.5,10,9,0.1,0.06163750835514837,0.04,2.68,1.8,5,0.5,253615.0,0.0,5,5,12593.990502565377,0.12411173910858432,0.04965790865116565,0.06186485290527344,9
1583960,0.6000976324139614,204850.0,122930.0,[],50,1.3,0.5,10,10,0.1,0.09206646528643102,0.02,2.62,2.2,5,0.5,204850.0,0.0,5,5,26875.16785238391,0.21862171847705125,0.13119437565235006,0.031855106353759766,11
3681620,0.6001041693794109,191995.0,115217.0,[],50,1.3,0.5,10,10,0.1,0.09199625615620656,0.05,2.86,1.85,5,0.5,191995.0,0.0,5,5,31220.987115312935,0.27097552544601,0.16261354261992728,0.0880131721496582,11
4213467,0.6000791471890381,202155.0,121309.0,[],50,1.3,0.5,10,8,0.1,0.5405055440004509,0.04,2.78,1.54,5,0.5,202155.0,0.0,5,5,53577.27631653479,0.4416595332294784,0.26503067604825403,0.015095710754394531,11
6164707,0.6001044113808405,172395.0,103455.0,[],50,1.3,0.5,10,9,0.1,0.07603635648742185,0.01,2.62,1.78,5,0.5,172395.0,0.0,5,5,27705.16706378266,0.26779920800137896,0.1607074860859228,0.032810211181640625,11
2829677,1.0,231872.0,231872.0,[],50,1.3,0.5,10,9,0.1,0.06574832844892328,0.05,2.9,1.58,5,0.5,231872.0,0.0,5,5,112876.63915372273,0.48680582025308244,0.48680582025308244,0.06011509895324707,15
7639188,0.6000976853987464,184265.0,110577.0,[],50,1.3,0.5,10,9,0.1,0.04491304310761631,0.05,2.66,1.87,5,0.5,184265.0,0.0,5,5,40187.91728229331,0.36343830346539796,0.2180984846948325,0.10012006759643555,11
8194618,0.7982573957364741,203259.0,162253.0,[],50,1.3,0.5,10,10,0.1,0.0649081381784185,0.04,2.78,1.84,5,0.5,203259.0,0.0,5,5,67939.79598381936,0.41872751803553315,0.33425233807024224,0.04947495460510254,13
8147788,1.0,184773.0,184773.0,[],50,1.3,0.5,10,9,0.1,0.050944824182213404,0.04,2.64,1.7,5,0.5,184773.0,0.0,5,5,31896.39433857759,0.17262475761381582,0.17262475761381582,0.0792837142944336,15
5551523,0.7982308913585847,220450.0,175970.0,[],50,1.3,0.5,10,10,0.1,0.02593422468584465,0.06,2.76,1.91,5,0.5,220450.0,0.0,5,5,32509.210776768934,0.18474291513763105,0.1474675018224946,0.09284400939941406,13
6276060,0.6000791530622341,202140.0,121300.0,[],50,1.3,0.5,10,8,0.1,0.050330853488820784,0.03,2.82,1.55,5,0.5,202140.0,0.0,5,5,12241.258422886129,0.10091721700648086,0.06055831811064672,0.0536341667175293,11
9551133,0.5863005322975111,222432.0,130412.0,[],50,1.3,0.5,10,10,0.1,0.05657896981023999,0.07,2.86,2.03,5,0.5,222432.0,0.0,5,5,34665.28538551447,0.2658136167340005,0.1558466649830711,0.08960962295532227,11
7785339,0.5819981545172385,238420.0,138760.0,[],50,1.3,0.5,10,10,0.1,0.07126360238615606,0.06,2.7,2.0,5,0.5,238420.0,0.0,5,5,43358.649499529005,0.31247225064520756,0.1818582732133588,0.09786248207092285,11
7245331,0.7932798250669559,235976.0,187195.0,[],50,1.3,0.5,10,9,0.1,0.09108049991383657,0.03,2.62,1.76,5,0.5,235976.0,0.0,5,5,21937.454410055565,0.11719038654908286,0.0929647693411854,0.05575060844421387,13
1884253,0.788627911979839,260304.0,205283.0,[],50,1.3,0.5,10,10,0.1,0.5403779151577521,0.06,2.72,1.98,5,0.5,260304.0,0.0,5,5,55832.18736532147,0.2719766730090727,0.21448839574236844,0.022678136825561523,13
1722019,0.7956934005925782,225793.0,179662.0,[],50,1.3,0.5,10,9,0.1,0.08461172531308617,0.08,2.64,1.94,5,0.5,225793.0,0.0,5,5,65879.02702158138,0.36668314402367436,0.29176735780817553,0.054802894592285156,13
6311455,0.6000678656260604,206290.0,123788.0,[],50,1.3,0.5,10,7,0.1,0.5490223989225651,0.06,2.62,1.46,5,0.5,206290.0,0.0,5,5,32193.789481467888,0.26007197370882384,0.15606083417261082,0.06603384017944336,11
5556976,0.600078800265951,203045.0,121843.0,[],50,1.3,0.5,10,8,0.1,0.07597456589115578,0.05,2.54,1.67,5,0.5,203045.0,0.0,5,5,29838.34621435862,0.24489175590192805,0.14695435107665109,0.0587468147277832,11
3420773,0.6000950645646835,189345.0,113625.0,[],50,1.3,0.5,10,9,0.1,0.047670549145081266,0.06,2.7,1.91,5,0.5,189345.0,0.0,5,5,11950.8761190616,0.10517822767050913,0.06311693532473316,0.07931637763977051,11
584185,0.600090559203079,220850.0,132530.0,[],50,1.3,0.5,10,10,0.1,0.07464711369315434,0.06,2.72,2.11,5,0.5,220850.0,0.0,5,5,17423.72231798697,0.13147002428119647,0.07889392038934556,0.08647727966308594,11
749359,0.8000386764073915,232700.0,186169.0,[],50,1.3,0.5,10,9,0.1,0.06351043231918464,0.04,2.92,1.54,5,0.5,232700.0,0.0,5,5,73833.14902448888,0.3965920697027372,0.31728899451864584,0.09151506423950195,13
2982285,0.5889671947112386,192408.0,113322.0,[],50,1.3,0.5,10,9,0.1,0.07855084663658923,0.06,2.66,1.89,5,0.5,192408.0,0.0,5,5,19652.983361797964,0.1734260193236791,0.10214223609100434,0.024744272232055664,11
8536935,0.7895396522141231,164354.0,129764.0,[],50,1.3,0.5,10,10,0.1,0.5482167091293295,0.04,2.8,1.9,5,0.5,164354.0,0.0,5,5,17579.843770905536,0.13547550762080035,0.1069632851704585,0.0526127815246582,13
5316765,0.4000990916597853,242200.0,96904.0,[],50,1.3,0.5,10,8,0.1,0.5444856471207831,0.07,2.74,1.65,5,0.5,242200.0,0.0,5,5,64444.01383864967,0.6650294501635605,0.26607767893744705,0.05267524719238281,9
342489,0.6000969649956366,206260.0,123776.0,[],50,1.3,0.5,10,10,0.1,0.06903234386861937,0.04,2.68,2.11,5,0.5,206260.0,0.0,5,5,33635.445984797734,0.2717444899237149,0.16307304365750866,0.0565798282623291,11
4763759,0.4001192895643722,226340.0,90563.0,[],50,1.3,0.5,10,9,0.1,0.07412492753333239,0.06,2.68,1.75,5,0.5,226340.0,0.0,5,5,13465.44460723614,0.14868593804573768,0.059492111899072816,0.02705240249633789,9
7939563,0.6001036914143509,192880.0,115748.0,[],50,1.3,0.5,10,10,0.1,0.06290111202559226,0.04,2.76,1.8,5,0.5,192880.0,0.0,5,5,15421.486107375013,0.1332332835761742,0.07995378529331715,0.05250263214111328,11
9725507,0.40013216732383194,226985.0,90824.0,[],50,1.3,0.5,10,10,0.1,0.04043331282845168,0.07,2.74,2.01,5,0.5,226985.0,0.0,5,5,20888.758399887833,0.22999161454998496,0.09202704319619284,0.15566754341125488,9
5599229,0.8000438361502119,205310.0,164257.0,[],50,1.3,0.5,10,9,0.1,0.08993588079764292,0.06,2.86,1.74,5,0.5,205310.0,0.0,5,5,22509.128264758907,0.1370360366058001,0.10963483641692517,0.05080914497375488,13
5001543,0.8000589986323045,186445.0,149167.0,[],50,1.3,0.5,10,10,0.1,0.5409357515086177,0.05,2.84,1.97,5,0.5,186445.0,0.0,5,5,30915.001011856715,0.2072509403008488,0.1658129797627006,0.05540943145751953,13
1962424,0.8000493315573972,202710.0,162178.0,[],50,1.3,0.5,10,10,0.1,0.05351702686112758,0.05,2.92,1.75,5,0.5,202710.0,0.0,5,5,58705.39051186151,0.36198122132386334,0.28960283415648713,0.07590532302856445,13
