ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents
6242941,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.09343918040386587,0.08,2.4,2.6,5,0.5,64345.0,0.0,10,8
7956791,0.4004662366928277,64345.0,25768.0,"[(<tree.AND object at 0x7f580b089c60>, 'H')]",50,1.3,0.1,10,11,0.1,0.07622295249155489,0.03,2.4,2.62,5,1.0,64345.0,0.0,10,8
5719796,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.09221523333243953,0.03,2.4,2.69,5,0.5,64345.0,0.0,10,8
4179767,0.4004662366928277,64345.0,25768.0,"[(<tree.AND object at 0x7f86934fefb0>, 'H')]",50,1.3,0.1,10,11,0.1,0.07614488925981269,0.06,2.4,2.63,5,1.5,64345.0,0.0,10,8
322197,0.6003574481311679,64345.0,38630.0,"[(<tree.AND object at 0x7fa3e3d51090>, 'G')]",50,1.3,0.1,10,12,0.1,0.07124204734021414,0.04,2.4,3.01,5,1.5,64345.0,0.0,10,8
7081357,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.09687500458104382,0.02,2.4,2.65,5,0.5,64345.0,0.0,10,8
9092160,0.6003419069080737,64345.0,38629.0,[],50,1.3,0.1,10,10,0.1,0.08757601450177882,0.01,2.4,2.63,5,0.5,64345.0,0.0,10,8
8097966,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.07967113515775234,0.03,2.4,2.64,5,0.5,64345.0,0.0,10,8
7092954,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.08484148441312825,0.03,2.4,2.66,5,0.5,64345.0,0.0,10,8
1062249,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.0706501133435504,0.01,2.4,2.62,5,0.5,64345.0,0.0,10,8
4708458,0.6003729893542622,64345.0,38631.0,"[(<tree.SEQ object at 0x7f7ddd323eb0>, 'E')]",50,1.3,0.1,10,11,0.1,0.06194508989281884,0.05,2.4,2.93,5,1.0,64345.0,0.0,10,8
5304761,0.6004973191390163,64345.0,38639.0,[],50,1.3,0.1,10,26,0.1,0.059221411270118055,0.36,2.4,3.71,5,2.5,64345.0,0.0,10,8
8668550,0.4005128603621105,64345.0,25771.0,"[(<tree.SEQ object at 0x7ff359d7b0d0>, 'G')]",50,1.3,0.1,10,14,0.1,0.0632992720856522,0.08,2.4,2.88,5,1.5,64345.0,0.0,10,8
8125828,0.4005128603621105,64345.0,25771.0,[],50,1.3,0.1,10,13,0.1,0.08355027144767888,0.09,2.4,3.0,5,1.5,64345.0,0.0,10,8
4307922,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.07078555691323438,0.03,2.4,2.68,5,0.5,64345.0,0.0,10,8
9508329,0.6010659824912719,64345.0,38675.59064340089,"[(<tree.AND object at 0x7f015259c130>, 'J')]",50,1.3,0.1,10,16,0.1,0.07385325755823197,0.11,2.4,2.67,5,1.5,64345.0,0.0,10,8
4264326,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.06395676564971234,0.02,2.4,2.71,5,0.5,64345.0,0.0,10,8
5424513,0.6003263656849794,64345.0,38628.0,[],50,1.3,0.1,10,10,0.1,0.08918815300536902,0.02,2.4,2.62,5,0.5,64345.0,0.0,10,8
2742632,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,11,0.1,0.061986379559642334,0.07,2.4,2.79,5,0.5,64345.0,0.0,10,8
9738919,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.06555628202053565,0.02,2.4,2.64,5,0.5,64345.0,0.0,10,8
9698210,0.6003263656849794,64345.0,38628.0,[],50,1.3,0.1,10,10,0.1,0.08949045216768706,0.03,2.4,2.66,5,0.5,64345.0,0.0,10,8
6191739,0.6003263656849794,64345.0,38628.0,[],50,1.3,0.1,10,12,0.1,0.08122251676047187,0.05,2.4,2.67,5,0.5,64345.0,0.0,10,8
1194309,0.40051777701070074,57940.0,23206.0,[],50,1.3,0.1,10,10,0.1,0.07940695052952834,0.03,2.4,2.67,5,0.5,57940.0,0.0,10,8
7746472,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.08329810569536267,0.02,2.4,2.71,5,0.5,64345.0,0.0,10,8
4647091,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,12,0.1,0.07697925187683034,0.03,2.4,2.7,5,0.5,64345.0,0.0,10,8
9915531,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.07686330502817462,0.03,2.4,2.73,5,0.5,64345.0,0.0,10,8
3217637,0.4004662366928277,64345.0,25768.0,"[(<tree.AND object at 0x7f982f942e90>, 'G')]",50,1.3,0.1,10,10,0.1,0.08496088007645841,0.04,2.4,2.6,5,1.5,64345.0,0.0,10,8
770786,0.6003263656849794,64345.0,38628.0,[],50,1.3,0.1,10,10,0.1,0.06590397165007564,0.02,2.4,2.67,5,0.5,64345.0,0.0,10,8
9328349,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,11,0.1,0.06813892026474472,0.05,2.4,2.62,5,0.5,64345.0,0.0,10,8
7325257,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,11,0.1,0.07827305405610657,0.04,2.4,2.69,5,0.5,64345.0,0.0,10,8
3468167,0.4005594840313933,64345.0,25774.0,[],50,1.3,0.1,10,14,0.1,0.07506029925942716,0.07,2.4,3.14,5,2.5,64345.0,0.0,10,8
6829848,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.09162683373692096,0.02,2.4,2.69,5,0.5,64345.0,0.0,10,8
1155620,0.40048630248014266,61690.0,24706.0,"[(<tree.AND object at 0x7f2b8fe320b0>, 'F')]",50,1.3,0.1,10,10,0.1,0.08579570967437115,0.02,2.4,2.72,5,1.5,61690.0,0.0,10,8
2784100,0.40050551857780775,59345.0,23768.0,"[(<tree.AND object at 0x7f3d67703a00>, 'J')]",50,1.3,0.1,10,10,0.1,0.09060695438924771,0.04,2.4,2.67,5,1.5,59345.0,0.0,10,8
105493,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.07682174795614184,0.03,2.4,2.67,5,0.5,64345.0,0.0,10,8
5145518,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.07936003935428698,0.02,2.4,2.73,5,0.5,64345.0,0.0,10,8
7317546,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.07360510702880557,0.02,2.4,2.7,5,0.5,64345.0,0.0,10,8
7932023,0.40041961302354495,64345.0,25765.0,[],50,1.3,0.1,10,9,0.1,0.0857258148318568,0.02,2.4,2.47,5,0.5,64345.0,0.0,10,8
6493621,0.4005128603621105,64345.0,25771.0,[],50,1.3,0.1,10,17,0.1,0.07385112927337172,0.11,2.4,2.88,5,1.5,64345.0,0.0,10,8
7976951,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,11,0.1,0.08450058124623774,0.03,2.4,2.65,5,0.5,64345.0,0.0,10,8
421062,0.6003419069080737,64345.0,38629.0,[],50,1.3,0.1,10,10,0.1,0.08618741477443465,0.02,2.4,2.66,5,0.5,64345.0,0.0,10,8
8203488,0.4005128603621105,64345.0,25771.0,"[(<tree.SEQ object at 0x7ffb04f70970>, 'H')]",50,1.3,0.1,10,11,0.1,0.07764873034759773,0.03,2.4,2.95,5,1.5,64345.0,0.0,10,8
2910728,0.5848006838138161,64345.0,37629.0,[],50,1.3,0.1,10,10,0.1,0.0858012590528349,0.03,2.4,2.66,5,0.5,64345.0,0.0,10,8
5887274,0.4006527313699588,64345.0,25780.0,[],50,1.3,0.1,10,26,0.1,0.07476586737250923,0.25,2.4,3.69,5,2.5,64345.0,0.0,10,8
6379234,0.400481777915922,64345.0,25769.0,[],50,1.3,0.1,10,10,0.1,0.09296975656278253,0.02,2.4,2.7,5,0.5,64345.0,0.0,10,8
4794380,0.6003263656849794,64345.0,38628.0,"[(<tree.AND object at 0x7fe0cd9a11e0>, 'E')]",50,1.3,0.1,10,10,0.1,0.08406435949078749,0.03,2.4,2.68,5,1.5,64345.0,0.0,10,8
9727561,0.4004662366928277,64345.0,25768.0,"[(<tree.AND object at 0x7f58c879b280>, 'G'), (<tree.AND object at 0x7f58c879bd00>, 'F')]",50,1.3,0.1,10,10,0.1,0.07698051274205293,0.04,2.4,2.77,5,1.0,64345.0,0.0,10,8
4654568,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.08373872361339567,0.03,2.4,2.64,5,0.5,64345.0,0.0,10,8
6683494,0.40049374588545095,60760.0,24334.0,"[(<tree.AND object at 0x7f7cbb2411b0>, 'J')]",50,1.3,0.1,10,10,0.1,0.07105311617421714,0.03,2.4,2.66,5,1.5,60760.0,0.0,10,8
5892330,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.09136070346813763,0.02,2.4,2.68,5,0.5,64345.0,0.0,10,8
571282,0.400481777915922,64345.0,25769.0,[],50,1.3,0.1,10,10,0.1,0.08116351036104681,0.03,2.4,2.6,5,0.5,64345.0,0.0,10,8
8410398,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,11,0.1,0.06824440181035588,0.06,2.4,2.68,5,0.5,64345.0,0.0,10,8
8623224,0.6003263656849794,64345.0,38628.0,[],50,1.3,0.1,10,10,0.1,0.08215947783303369,0.07,2.4,2.69,5,0.5,64345.0,0.0,10,8
9393034,0.6003263656849794,64345.0,38628.0,[],50,1.3,0.1,10,14,0.1,0.060641873513655645,0.07,2.4,2.64,5,0.5,64345.0,0.0,10,8
2107198,0.6003419069080737,64345.0,38629.0,[],50,1.3,0.1,10,10,0.1,0.0788791292244208,0.03,2.4,2.67,5,0.5,64345.0,0.0,10,8
7153841,0.6003263656849794,64345.0,38628.0,[],50,1.3,0.1,10,10,0.1,0.07649047942356393,0.04,2.4,2.6,5,0.5,64345.0,0.0,10,8
2734298,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.07794980881505971,0.05,2.4,2.7,5,0.5,64345.0,0.0,10,8
3581603,0.6003574481311679,64345.0,38630.0,[],50,1.3,0.1,10,10,0.1,0.08294850980853032,0.03,2.4,2.64,5,0.5,64345.0,0.0,10,8
1309820,0.4005128603621105,64345.0,25771.0,[],50,1.3,0.1,10,13,0.1,0.0717229382277849,0.07,2.4,2.93,5,1.5,64345.0,0.0,10,8
9533339,0.40048630248014266,61690.0,24706.0,"[(<tree.AND object at 0x7fb3e5d54fd0>, 'J')]",50,1.3,0.1,10,10,0.1,0.07304985250917262,0.03,2.4,2.64,5,1.5,61690.0,0.0,10,8
8198784,0.6003419069080737,64345.0,38629.0,[],50,1.3,0.1,10,10,0.1,0.09866166796476962,0.02,2.4,2.65,5,0.5,64345.0,0.0,10,8
6979860,0.4004662366928277,64345.0,25768.0,[],50,1.3,0.1,10,10,0.1,0.07185976315533292,0.03,2.4,2.69,5,0.5,64345.0,0.0,10,8
6968948,0.6003263656849794,64345.0,38628.0,[],50,1.3,0.1,10,11,0.1,0.07760424225446726,0.05,2.4,2.72,5,0.5,64345.0,0.0,10,8
7047304,0.4004662366928277,64345.0,25768.0,"[(<tree.AND object at 0x7f236cbc14b0>, 'I'), (<tree.AND object at 0x7f236cbc0cd0>, 'H')]",50,1.3,0.1,10,10,0.1,0.07381649148007782,0.03,2.4,2.64,5,1.5,64345.0,0.0,10,8
5662470,0.6003419069080737,64345.0,38629.0,"[(<tree.AND object at 0x7f38efca8790>, 'H')]",50,1.3,0.1,10,10,0.1,0.09390372760770051,0.03,2.4,2.66,5,1.5,64345.0,0.0,10,8
225864,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,11,0.1,0.08093182707396086,0.04,2.42,2.43,5,0.5,99295.0,0.0,10,8
8664069,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.07692994465190753,0.05,2.42,2.46,5,0.5,99295.0,0.0,10,8
8372082,0.40033234301827886,99295.0,39751.0,[],50,1.3,0.2,10,14,0.1,0.07415014197410222,0.11,2.42,2.7,5,1.5,99295.0,0.0,10,8
7242300,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.09359638487695836,0.04,2.42,2.51,5,0.5,99295.0,0.0,10,8
2261365,0.6002417040132937,99295.0,59601.0,[],50,1.3,0.2,10,11,0.1,0.06230159716388567,0.05,2.42,2.73,5,1.5,99295.0,0.0,10,8
9582216,0.6002215620121859,99295.0,59599.0,[],50,1.3,0.2,10,11,0.1,0.06949739220869146,0.02,2.42,2.44,5,0.5,99295.0,0.0,10,8
989697,0.600211491011632,99295.0,59598.0,[],50,1.3,0.2,10,17,0.1,0.0693738883543527,0.09,2.42,2.45,5,0.5,99295.0,0.0,10,8
275911,0.4003625560199406,99295.0,39754.0,[],50,1.3,0.2,10,17,0.1,0.07699925373528246,0.18,2.42,2.97,5,2.5,99295.0,0.0,10,8
9079207,0.6002215620121859,99295.0,59599.0,[],50,1.3,0.2,10,10,0.1,0.08344488938373382,0.04,2.42,2.49,5,0.5,99295.0,0.0,10,8
8248414,0.4003625560199406,99295.0,39754.0,[],50,1.3,0.2,10,14,0.1,0.06918852499343375,0.08,2.42,2.91,5,2.5,99295.0,0.0,10,8
1133673,0.600211491011632,99295.0,59598.0,[],50,1.3,0.2,10,10,0.1,0.0965618307542909,0.03,2.42,2.42,5,0.5,99295.0,0.0,10,8
4906029,0.4003536276301055,84835.0,33964.0,[],50,1.3,0.2,10,10,0.1,0.07227403921213546,0.02,2.42,2.5,5,0.5,84835.0,0.0,10,8
6166219,0.4003062630799857,97955.0,39212.0,[],50,1.3,0.2,10,10,0.1,0.06964152657465736,0.03,2.42,2.45,5,0.5,97955.0,0.0,10,8
2779241,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.09137537514046477,0.04,2.42,2.5,5,0.5,99295.0,0.0,10,8
4044782,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.06953594646358743,0.02,2.42,2.46,5,0.5,99295.0,0.0,10,8
7655290,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.08479269773051956,0.02,2.42,2.47,5,0.5,99295.0,0.0,10,8
5556886,0.600211491011632,99295.0,59598.0,[],50,1.3,0.2,10,10,0.1,0.07990869031436701,0.05,2.42,2.49,5,0.5,99295.0,0.0,10,8
54057,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.06955835819105324,0.03,2.42,2.48,5,0.5,99295.0,0.0,10,8
7856335,0.6002215620121859,99295.0,59599.0,[],50,1.3,0.2,10,10,0.1,0.06630572446270978,0.03,2.42,2.4,5,0.5,99295.0,0.0,10,8
9853723,0.600211491011632,99295.0,59598.0,[],50,1.3,0.2,10,12,0.1,0.06751865362550744,0.09,2.42,2.45,5,0.5,99295.0,0.0,10,8
1003445,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.07864482626362156,0.06,2.42,2.5,5,0.5,99295.0,0.0,10,8
7741303,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.07486435499595193,0.02,2.42,2.45,5,0.5,99295.0,0.0,10,8
6770993,0.600211491011632,99295.0,59598.0,[],50,1.3,0.2,10,10,0.1,0.0786827587011411,0.03,2.42,2.43,5,0.5,99295.0,0.0,10,8
730939,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.08563861436935537,0.02,2.42,2.47,5,0.5,99295.0,0.0,10,8
1667264,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.07943041751179215,0.03,2.42,2.41,5,0.5,99295.0,0.0,10,8
6000112,0.40035870150056796,83635.0,33484.0,[],50,1.3,0.2,10,11,0.1,0.06509347544872704,0.03,2.42,2.46,5,0.5,83635.0,0.0,10,8
1520799,0.600211491011632,99295.0,59598.0,[],50,1.3,0.2,10,12,0.1,0.08004942934482104,0.06,2.42,2.44,5,0.5,99295.0,0.0,10,8
6478702,0.40033234301827886,99295.0,39751.0,"[(<tree.SEQ object at 0x7fe9e8bb5510>, 'J')]",50,1.3,0.2,10,16,0.1,0.07469056840240881,0.09,2.42,2.71,5,1.5,99295.0,0.0,10,8
9083216,0.600211491011632,99295.0,59598.0,[],50,1.3,0.2,10,11,0.1,0.0655213425321152,0.07,2.42,2.46,5,0.5,99295.0,0.0,10,8
773478,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.08556338033554292,0.05,2.42,2.47,5,0.5,99295.0,0.0,10,8
6282602,0.40033234301827886,99295.0,39751.0,[],50,1.3,0.2,10,11,0.1,0.06771215725012686,0.04,2.42,2.8,5,1.5,99295.0,0.0,10,8
6864234,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.07776921150873728,0.03,2.42,2.6,5,0.5,99295.0,0.0,10,8
9723927,0.4003536276301055,84835.0,33964.0,[],50,1.3,0.2,10,10,0.1,0.07809012746049539,0.03,2.42,2.42,5,0.5,84835.0,0.0,10,8
2501265,0.40033234301827886,99295.0,39751.0,[],50,1.3,0.2,10,12,0.1,0.06849637766432252,0.05,2.42,2.77,5,1.5,99295.0,0.0,10,8
3635766,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.09254626481942076,0.02,2.42,2.42,5,0.5,99295.0,0.0,10,8
7731107,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,12,0.1,0.07899455287913193,0.05,2.42,2.44,5,0.5,99295.0,0.0,10,8
2587307,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.07095536753022105,0.02,2.42,2.47,5,0.5,99295.0,0.0,10,8
3552766,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,12,0.1,0.0738154304788084,0.03,2.42,2.57,5,0.5,99295.0,0.0,10,8
9091174,0.4003451702316824,95605.0,38275.0,[],50,1.3,0.2,10,15,0.1,0.06047118909565369,0.1,2.42,2.81,5,1.5,95605.0,0.0,10,8
8631605,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.0794294991789738,0.04,2.42,2.44,5,0.5,99295.0,0.0,10,8
8189457,0.4003625560199406,99295.0,39754.0,[],50,1.3,0.2,10,22,0.1,0.06494344828134871,0.32,2.42,3.05,5,2.5,99295.0,0.0,10,8
2158690,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.06407842370815031,0.03,2.42,2.45,5,0.5,99295.0,0.0,10,8
2735334,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,12,0.1,0.07393068896410186,0.04,2.42,2.46,5,0.5,99295.0,0.0,10,8
1153420,0.40032213035541714,93130.0,37282.0,[],50,1.3,0.2,10,10,0.1,0.07371067796967802,0.02,2.42,2.43,5,0.5,93130.0,0.0,10,8
9594972,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.0822240857164964,0.02,2.42,2.47,5,0.5,99295.0,0.0,10,8
6913050,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.08280661637853316,0.02,2.42,2.52,5,0.5,99295.0,0.0,10,8
7302160,0.4003054523239831,98215.0,39316.0,[],50,1.3,0.2,10,10,0.1,0.07515450662047778,0.04,2.42,2.45,5,0.5,98215.0,0.0,10,8
4236715,0.6002215620121859,99295.0,59599.0,[],50,1.3,0.2,10,10,0.1,0.09869329787408841,0.02,2.42,2.45,5,0.5,99295.0,0.0,10,8
8025912,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.09645323698064079,0.02,2.42,2.5,5,0.5,99295.0,0.0,10,8
3515719,0.40030213001661713,99295.0,39748.0,"[(<tree.SEQ object at 0x7f4d2d15d840>, 'G')]",50,1.3,0.2,10,10,0.1,0.07823539258819093,0.02,2.42,2.43,5,1.5,99295.0,0.0,10,8
2702046,0.40033234301827886,99295.0,39751.0,[],50,1.3,0.2,10,13,0.1,0.06899743098377614,0.06,2.42,2.69,5,1.5,99295.0,0.0,10,8
7749378,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,11,0.1,0.05882850099042396,0.06,2.42,2.49,5,0.5,99295.0,0.0,10,8
1675143,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,12,0.1,0.0758463487122766,0.07,2.42,2.51,5,0.5,99295.0,0.0,10,8
2522844,0.40030213001661713,99295.0,39748.0,[],50,1.3,0.2,10,10,0.1,0.07379071937881737,0.03,2.42,2.51,5,0.5,99295.0,0.0,10,8
9471663,0.600211491011632,99295.0,59598.0,[],50,1.3,0.2,10,10,0.1,0.08108038930122717,0.04,2.42,2.43,5,0.5,99295.0,0.0,10,8
