ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
1143144,0.600047504809862,210505.0,126313.0,[],50,1.3,0.5,5,5,0.1,0.0841345153294285,0.02,2.78,0.94,0,0.5,0,210505.0,0.0,6,4,0.0,0.0,0.0,26050.256669951832,0.20623575300999764,0.12375124899623208
2180278,1.0,206718.0,206718.0,[],50,1.3,0.5,5,5,0.1,0.0746117230820574,0.02,3.16,0.79,0,0.5,0,206718.0,0.0,6,4,0.0,0.0,0.0,30337.55451174247,0.14675816577048187,0.14675816577048187
7804411,0.8000230266187713,217140.0,173717.0,[],50,1.3,0.5,5,5,0.1,0.0981572570883132,0.02,3.24,0.86,0,0.5,0,217140.0,0.0,6,4,0.0,0.0,0.0,40961.89792824772,0.23579671493433413,0.18864280154852964
5042506,0.7965743431860217,261147.0,208023.0,[],50,1.3,0.5,5,5,0.1,0.0954462927969719,0.05,3.02,0.9,0,0.5,0,261147.0,0.0,6,4,0.0,0.0,0.0,61091.86861311679,0.2936784327363647,0.23393670466486996
3588904,0.6000427542273242,233895.0,140347.0,[],50,1.3,0.5,5,5,0.1,0.0747402509634256,0.02,2.86,0.93,0,0.5,0,233895.0,0.0,6,4,0.0,0.0,0.0,12113.50994575449,0.08631114270881807,0.051790375791506825
8306752,0.6000427715996578,233800.0,140290.0,[],50,1.3,0.5,5,5,0.1,0.0640694063824781,0.03,3.04,0.93,0,0.5,0,233800.0,0.0,6,4,0.0,0.0,0.0,11841.996372293916,0.08441083735329614,0.05065011279851974
2209240,0.8000313361744799,159560.0,127653.0,[],50,1.3,0.5,5,5,0.1,0.0552659386313389,0.03,2.78,0.95,0,0.5,0,159560.0,0.0,6,4,0.0,0.0,0.0,32838.028860666964,0.25724447416564405,0.20580364039024168
7385246,1.0,214069.0,214069.0,[],50,1.3,0.5,5,5,0.1,0.0768880147334886,0.02,2.9,0.91,0,0.5,0,214069.0,0.0,6,4,0.0,0.0,0.0,83396.1252841704,0.38957590909552714,0.38957590909552714
8170862,1.0,192947.0,192947.0,[],50,1.3,0.5,5,5,0.1,0.0686348592426719,0.03,2.94,0.86,0,0.5,0,192947.0,0.0,6,4,0.0,0.0,0.0,40718.7029076669,0.21103568807841996,0.21103568807841996
9444138,0.6000561324726355,178150.0,106900.0,[],50,1.3,0.5,5,5,0.1,0.093199503249831,0.03,2.9,0.85,0,0.5,0,178150.0,0.0,6,4,0.0,0.0,0.0,42658.66541242828,0.3990520618562047,0.23945363689266505
4021806,0.6000438933391857,227825.0,136705.0,[],50,1.3,0.5,5,5,0.1,0.0691877257967757,0.02,2.84,0.96,0,0.5,0,227825.0,0.0,6,4,0.0,0.0,0.0,25151.619625128176,0.18398463571287207,0.11039885712774355
