ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents
8376927,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.06919155982880781,0.04,3.32,1.65,5,0.5,167937.0,0.0,10,3
960823,0.7947787581375367,151305.0,120254.0,[],50,1.3,0.3,10,10,0.1,0.07707375677148716,0.03,3.32,1.54,5,0.5,151305.0,0.0,10,3
9403626,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07447373850160487,0.04,3.32,1.55,5,0.5,167937.0,0.0,10,3
1992861,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.08040445320154287,0.03,3.32,1.51,5,0.5,167937.0,0.0,10,3
4066437,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.0793917806953382,0.02,3.32,1.54,5,0.5,167937.0,0.0,10,3
6252934,0.7932404888988869,146697.0,116366.0,[],50,1.3,0.3,10,10,0.1,0.08039074563139145,0.04,3.32,1.68,5,0.5,146697.0,0.0,10,3
9890044,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.09132770786446312,0.04,3.32,1.54,5,0.5,167937.0,0.0,10,3
5437497,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.08380339605088546,0.03,3.32,1.57,5,0.5,167937.0,0.0,10,3
3487726,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,1.0,0.06,3.32,1.54,5,0.5,167937.0,0.0,10,3
5992996,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.06725536955846038,0.06,3.32,1.53,5,0.5,167937.0,0.0,10,3
4589896,0.7941013594383608,167937.0,133359.0,[],50,1.3,0.3,10,10,0.1,0.07943821393207673,0.05,3.32,1.58,5,0.5,167937.0,0.0,10,3
9142816,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.08837121108038143,0.04,3.32,1.52,5,0.5,167937.0,0.0,10,3
262255,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.08022243455384087,0.04,3.32,1.53,5,0.5,167937.0,0.0,10,3
9108752,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.06324353119873222,0.02,3.32,1.53,5,0.5,167937.0,0.0,10,3
1572185,0.7941013594383608,167937.0,133359.0,[],50,1.3,0.3,10,10,0.1,0.08374902959006257,0.05,3.32,1.54,5,0.5,167937.0,0.0,10,3
4676788,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07897730893165952,0.05,3.32,1.51,5,0.5,167937.0,0.0,10,3
6829723,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.0894942578793551,0.03,3.32,1.52,5,0.5,167937.0,0.0,10,3
3905905,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07765497666336615,0.03,3.32,1.54,5,0.5,167937.0,0.0,10,3
8096754,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,12,0.1,0.07630973235198737,0.05,3.32,1.52,5,0.5,167937.0,0.0,10,3
779917,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.09313827453024022,0.04,3.32,1.54,5,0.5,167937.0,0.0,10,3
135690,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.0784802545648441,0.02,3.32,1.61,5,0.5,167937.0,0.0,10,3
5017796,0.9899247932260312,167937.0,166245.0,[],50,1.3,0.3,10,10,0.1,0.05789743149999682,0.04,3.32,1.53,5,0.5,167937.0,0.0,10,3
2426625,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.08118623563487037,0.04,3.32,1.56,5,0.5,167937.0,0.0,10,3
3759778,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.08463971035120785,0.06,3.32,1.78,5,0.5,167937.0,0.0,10,3
6055760,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.06249196558896416,0.04,3.32,1.63,5,0.5,167937.0,0.0,10,3
671403,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.0873961808249941,0.02,3.32,1.51,5,0.5,167937.0,0.0,10,3
3673107,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.0648450560208431,0.07,3.32,1.52,5,0.5,167937.0,0.0,10,3
7543682,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.0863642545454291,0.05,3.32,1.53,5,0.5,167937.0,0.0,10,3
7023157,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07724884622128646,0.03,3.32,1.53,5,0.5,167937.0,0.0,10,3
6502205,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.06787987229959119,0.05,3.32,1.51,5,0.5,167937.0,0.0,10,3
3660690,0.7938443201499811,161087.0,127878.0,[],50,1.3,0.3,10,10,0.1,0.0639703611072136,0.03,3.32,1.51,5,0.5,161087.0,0.0,10,3
2256013,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07668955750007227,0.08,3.32,1.8,5,0.5,167937.0,0.0,10,3
517373,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07528486485451756,0.04,3.32,1.51,5,0.5,167937.0,0.0,10,3
209988,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.06849697656574927,0.02,3.32,1.73,5,0.5,167937.0,0.0,10,3
2310513,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07694452891235642,0.05,3.32,1.64,5,0.5,167937.0,0.0,10,3
5221936,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07837145555577703,0.03,3.32,1.51,5,0.5,167937.0,0.0,10,3
8231635,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07345159714819849,0.04,3.32,1.53,5,0.5,167937.0,0.0,10,3
1638845,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.06764505604676907,0.03,3.32,1.51,5,0.5,167937.0,0.0,10,3
7325642,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.09330897906358156,0.02,3.32,1.53,5,0.5,167937.0,0.0,10,3
7487848,0.7940894502104956,167937.0,133357.0,[],50,1.3,0.3,10,9,0.1,0.08201664774917442,0.02,3.32,1.38,5,0.5,167937.0,0.0,10,3
5213795,0.7941013594383608,167937.0,133359.0,[],50,1.3,0.3,10,10,0.1,0.09597512193165661,0.03,3.32,1.6,5,0.5,167937.0,0.0,10,3
912103,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.06384641627919466,0.02,3.32,1.5,5,0.5,167937.0,0.0,10,3
976815,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.0835266173957039,0.04,3.32,1.58,5,0.5,167937.0,0.0,10,3
3507378,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07448297494603769,0.04,3.32,1.51,5,0.5,167937.0,0.0,10,3
2277258,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07795829198829807,0.06,3.32,1.51,5,0.5,167937.0,0.0,10,3
6526024,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07379001908935734,0.03,3.32,1.51,5,0.5,167937.0,0.0,10,3
7020144,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.08649934591303246,0.06,3.32,1.66,5,0.5,167937.0,0.0,10,3
7787770,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,13,0.1,0.0540347107656956,0.08,3.32,1.52,5,0.5,167937.0,0.0,10,3
4241170,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07734094135642258,0.05,3.32,1.57,5,0.5,167937.0,0.0,10,3
2572453,0.7941073140522934,167937.0,133360.0,[],50,1.3,0.3,10,10,0.1,0.07464221445795456,0.04,3.32,1.56,5,0.5,167937.0,0.0,10,3
4385855,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.08265117288706542,0.05,3.32,1.62,5,0.5,167937.0,0.0,10,3
9379883,0.7941013594383608,167937.0,133359.0,[],50,1.3,0.3,10,10,0.1,0.08471752977202915,0.03,3.32,1.63,5,0.5,167937.0,0.0,10,3
3276274,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07393387205035493,0.04,3.32,1.5,5,0.5,167937.0,0.0,10,3
4893746,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,11,0.1,0.07829249475346098,0.08,3.32,1.64,5,0.5,167937.0,0.0,10,3
713370,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07420737157567256,0.03,3.32,1.56,5,0.5,167937.0,0.0,10,3
8319486,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.08770638906047701,0.03,3.32,1.53,5,0.5,167937.0,0.0,10,3
7679672,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.06570967941695052,0.04,3.32,1.5,5,0.5,167937.0,0.0,10,3
589912,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.06944657236626112,0.06,3.32,1.54,5,0.5,167937.0,0.0,10,3
288917,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07337128415166885,0.04,3.32,1.54,5,0.5,167937.0,0.0,10,3
6479231,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.09056246477211252,0.04,3.32,1.5,5,0.5,167937.0,0.0,10,3
4948335,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07379452310421614,0.04,3.32,1.59,5,0.5,167937.0,0.0,10,3
2097470,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.0911343980157921,0.03,3.32,1.54,5,0.5,167937.0,0.0,10,3
2324429,0.7937813956113561,159457.0,126574.0,[],50,1.3,0.3,10,10,0.1,0.08548518193795077,0.04,3.32,1.55,5,0.5,159457.0,0.0,10,3
6591634,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.06843110495663068,0.08,3.32,1.73,5,0.5,167937.0,0.0,10,3
2018963,0.7941013594383608,167937.0,133359.0,[],50,1.3,0.3,10,10,0.1,0.08872882890088066,0.04,3.32,1.55,5,0.5,167937.0,0.0,10,3
474489,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.06765754673103871,0.06,3.32,1.51,5,0.5,167937.0,0.0,10,3
8720265,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07115323484667288,0.03,3.32,1.48,5,0.5,167937.0,0.0,10,3
7054019,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.08109498489615796,0.03,3.32,1.64,5,0.5,167937.0,0.0,10,3
5600210,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07074679128998133,0.02,3.32,1.56,5,0.5,167937.0,0.0,10,3
2783219,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,14,0.1,0.06890769345054687,0.05,3.32,1.57,5,0.5,167937.0,0.0,10,3
72629,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.08216567747180738,0.03,3.32,1.54,5,0.5,167937.0,0.0,10,3
8759315,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.08701385064821107,0.04,3.32,1.61,5,0.5,167937.0,0.0,10,3
7397357,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.062391255863566676,0.03,3.32,1.51,5,0.5,167937.0,0.0,10,3
4761360,0.7940954048244282,167937.0,133358.0,[],50,1.3,0.3,10,10,0.1,0.07633470935596319,0.03,3.32,1.49,5,0.5,167937.0,0.0,10,3
4612304,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07699142571704587,0.05,3.42,1.46,5,0.5,240935.0,0.0,10,3
1402758,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07872856848991135,0.09,3.42,1.48,5,0.5,240935.0,0.0,10,3
8571249,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08513631554633555,0.06,3.42,1.54,5,0.5,240935.0,0.0,10,3
9932521,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.06847503707901448,0.05,3.42,1.52,5,0.5,240935.0,0.0,10,3
6977774,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07704461852729189,0.04,3.42,1.5,5,0.5,240935.0,0.0,10,3
9880533,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07150824609551426,0.09,3.42,1.59,5,0.5,240935.0,0.0,10,3
7318930,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08707611699823964,0.08,3.42,1.53,5,0.5,240935.0,0.0,10,3
3217803,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.09908684376064626,0.03,3.42,1.53,5,0.5,240935.0,0.0,10,3
431272,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.0609742612206271,0.04,3.42,1.5,5,0.5,240935.0,0.0,10,3
5606913,1.000004150497022,240935.0,240936.0,[],50,1.3,0.4,10,14,0.1,0.06357611528230184,0.1,3.42,1.57,5,0.5,240935.0,0.0,10,3
8057851,1.0,190935.0,190935.0,[],50,1.3,0.4,10,10,0.1,0.07585721049715625,0.02,3.42,1.47,5,0.5,190935.0,0.0,10,3
622885,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.06805817227002134,0.06,3.42,1.53,5,0.5,240935.0,0.0,10,3
9508913,1.000004150497022,240935.0,240936.0,[],50,1.3,0.4,10,10,0.1,0.06168944352871561,0.04,3.42,1.49,5,0.5,240935.0,0.0,10,3
574551,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08783240857829379,0.06,3.42,1.48,5,0.5,240935.0,0.0,10,3
706137,1.0,190935.0,190935.0,[],50,1.3,0.4,10,10,0.1,0.07165892307466433,0.04,3.42,1.49,5,0.5,190935.0,0.0,10,3
1215229,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.06445428543687223,0.02,3.42,1.48,5,0.5,240935.0,0.0,10,3
7456678,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.06935146194048306,0.06,3.42,1.49,5,0.5,240935.0,0.0,10,3
8331289,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07805750096276573,0.03,3.42,1.91,5,0.5,240935.0,0.0,10,3
824743,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08741809469716968,0.04,3.42,1.48,5,0.5,240935.0,0.0,10,3
1009687,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07534609227366712,0.04,3.42,1.48,5,0.5,240935.0,0.0,10,3
5828096,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.0668209078986034,0.04,3.42,1.49,5,0.5,240935.0,0.0,10,3
2026983,1.0,240935.0,240935.0,[],50,1.3,0.4,10,9,0.1,0.06943361072640147,0.05,3.42,1.37,5,0.5,240935.0,0.0,10,3
8328860,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07725872192391892,0.04,3.42,1.46,5,0.5,240935.0,0.0,10,3
9356576,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07764970483038204,0.08,3.42,1.57,5,0.5,240935.0,0.0,10,3
8492993,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.09170472868721144,0.03,3.42,1.71,5,0.5,240935.0,0.0,10,3
7306942,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.0824008042211655,0.04,3.42,1.48,5,0.5,240935.0,0.0,10,3
3636670,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08674183196458811,0.03,3.42,1.49,5,0.5,240935.0,0.0,10,3
3639575,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08582679486670199,0.05,3.42,1.5,5,0.5,240935.0,0.0,10,3
1936635,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.079519161427204,0.06,3.42,1.49,5,0.5,240935.0,0.0,10,3
2604906,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.06199435748955946,0.06,3.42,1.55,5,0.5,240935.0,0.0,10,3
77468,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.09716083796748648,0.04,3.42,1.49,5,0.5,240935.0,0.0,10,3
9742035,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08765398297751524,0.04,3.42,1.48,5,0.5,240935.0,0.0,10,3
988644,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08689397273048594,0.03,3.42,1.48,5,0.5,240935.0,0.0,10,3
2158583,1.000004150497022,240935.0,240936.0,[],50,1.3,0.4,10,10,0.1,0.06598190283530854,0.04,3.42,1.47,5,0.5,240935.0,0.0,10,3
3609800,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.051847628369219516,0.04,3.42,1.5,5,0.5,240935.0,0.0,10,3
8202016,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07773344410140356,0.04,3.42,1.52,5,0.5,240935.0,0.0,10,3
3626912,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07753710598603591,0.05,3.42,1.55,5,0.5,240935.0,0.0,10,3
3513997,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08471484002564693,0.04,3.42,1.51,5,0.5,240935.0,0.0,10,3
5471324,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.06944674652311009,0.03,3.42,1.54,5,0.5,240935.0,0.0,10,3
5224215,1.0,240935.0,240935.0,[],50,1.3,0.4,10,12,0.1,0.05622233310041334,0.07,3.42,1.51,5,0.5,240935.0,0.0,10,3
9378007,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.06939556583831466,0.03,3.42,1.44,5,0.5,240935.0,0.0,10,3
4191972,1.0,240935.0,240935.0,[],50,1.3,0.4,10,9,0.1,0.07308873320858766,0.06,3.42,1.35,5,0.5,240935.0,0.0,10,3
8561348,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.09371877062417859,0.03,3.42,1.47,5,0.5,240935.0,0.0,10,3
2257227,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08787698600590733,0.03,3.42,1.52,5,0.5,240935.0,0.0,10,3
2174521,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08607098042435839,0.04,3.42,1.53,5,0.5,240935.0,0.0,10,3
3123570,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07295227095163193,0.07,3.42,1.59,5,0.5,240935.0,0.0,10,3
7163210,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.0728076769197988,0.05,3.42,1.77,5,0.5,240935.0,0.0,10,3
802437,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08436493592294414,0.05,3.42,1.74,5,0.5,240935.0,0.0,10,3
5986349,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.09014628157911948,0.06,3.42,1.57,5,0.5,240935.0,0.0,10,3
6416203,1.0,231853.0,231853.0,[],50,1.3,0.4,10,10,0.1,0.08576503153070719,0.03,3.42,1.5,5,0.5,231853.0,0.0,10,3
7576527,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.06436660760323652,0.04,3.42,1.46,5,0.5,240935.0,0.0,10,3
1927889,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.0847405109068222,0.03,3.42,1.6,5,0.5,240935.0,0.0,10,3
4350217,1.000004150497022,240935.0,240936.0,[],50,1.3,0.4,10,10,0.1,0.07748838247891911,0.05,3.42,1.49,5,0.5,240935.0,0.0,10,3
7888280,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07506948034287936,0.05,3.42,1.51,5,0.5,240935.0,0.0,10,3
9435101,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07139455144938628,0.04,3.42,1.64,5,0.5,240935.0,0.0,10,3
3948804,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.089816244713038,0.03,3.42,1.49,5,0.5,240935.0,0.0,10,3
6771468,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.0946382552518705,0.03,3.42,1.43,5,0.5,240935.0,0.0,10,3
3990612,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08373611229669703,0.07,3.42,1.54,5,0.5,240935.0,0.0,10,3
5644248,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.09002775710747271,0.1,3.42,1.53,5,0.5,240935.0,0.0,10,3
8605384,1.0,201103.0,201103.0,[],50,1.3,0.4,10,10,0.1,0.09417182834690456,0.05,3.42,1.69,5,0.5,201103.0,0.0,10,3
4421168,1.000004150497022,240935.0,240936.0,[],50,1.3,0.4,10,10,0.1,0.07562843320306543,0.05,3.42,1.47,5,0.5,240935.0,0.0,10,3
6737458,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08213510435681404,0.03,3.42,1.47,5,0.5,240935.0,0.0,10,3
5669664,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08969309669067715,0.05,3.42,1.51,5,0.5,240935.0,0.0,10,3
5086991,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.0681956283799803,0.05,3.42,1.47,5,0.5,240935.0,0.0,10,3
1982755,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.0653426139014999,0.07,3.42,1.67,5,0.5,240935.0,0.0,10,3
4525716,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.07701779135758208,0.02,3.42,1.47,5,0.5,240935.0,0.0,10,3
6863611,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.09246810234873365,0.05,3.42,1.47,5,0.5,240935.0,0.0,10,3
870887,1.0,240935.0,240935.0,[],50,1.3,0.4,10,10,0.1,0.08143063099850889,0.03,3.42,1.52,5,0.5,240935.0,0.0,10,3
