ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs
8799189,0.4000829932913756,144590.0,57848.0,[],50,1.3,0.5,5,4,0.1,0.07192271501945746,0.02,2.94,0.98,0,0.5,0,144590.0,0.0,6,4,0.0,0.0,0.0,14073.57021522663
1658043,0.6000383303307908,260890.0,156544.0,[],50,1.3,0.5,5,5,0.1,0.08314406382001932,0.05,2.76,1.0,0,0.5,0,260890.0,0.0,6,4,0.0,0.0,0.0,61775.74878738554
7713956,0.6000502866338128,198860.0,119326.0,[],50,1.3,0.5,5,5,0.1,0.035594077086795156,0.04,2.9,0.9,0,0.5,0,198860.0,0.0,6,4,0.0,0.0,0.0,24526.871619855414
6902910,0.800022265764161,224560.0,179653.0,[],50,1.3,0.5,5,5,0.1,0.06517895178256296,0.03,2.94,0.87,0,0.5,0,224560.0,0.0,6,4,0.0,0.0,0.0,40595.38621419
4341004,1.0,213412.0,213412.0,[],50,1.3,0.5,5,5,0.1,0.07655935547121202,0.01,3.14,0.8,0,0.5,0,213412.0,0.0,6,4,0.0,0.0,0.0,90255.08139193311
135668,0.7885605926049752,191426.0,150951.0,[],50,1.3,0.5,5,5,0.1,0.07145031662553265,0.02,2.96,0.91,0,0.5,0,191426.0,0.0,6,4,0.0,0.0,0.0,41510.46714213611
4124231,0.7970453728481847,200296.0,159645.0,[],50,1.3,0.5,5,5,0.1,0.05527920902044778,0.02,3.14,0.82,0,0.5,0,200296.0,0.0,6,4,0.0,0.0,0.0,49496.30819315241
8416369,1.0,218559.0,218559.0,[],50,1.3,0.5,5,5,0.1,0.060901932294179825,0.02,3.08,0.82,0,0.5,0,218559.0,0.0,6,4,0.0,0.0,0.0,70441.76014514334
9078778,0.7895535653244001,219405.0,173232.0,[],50,1.3,0.5,5,5,0.1,0.040930464026488186,0.03,2.98,0.86,0,0.5,0,219405.0,0.0,6,4,0.0,0.0,0.0,44344.09449914371
5507152,0.591558019576784,196968.0,116518.0,[],50,1.3,0.5,5,5,0.1,0.06067454871028664,0.02,2.82,0.91,0,0.5,0,196968.0,0.0,6,4,0.0,0.0,0.0,23660.96860701847
6631623,0.7920459026089243,243472.0,192841.0,[],50,1.3,0.5,5,5,0.1,0.0946111918127288,0.04,2.88,0.93,0,0.5,0,243472.0,0.0,6,4,0.0,0.0,0.0,52295.56987980678
2624861,0.6000564365934872,177190.0,106324.0,[],50,1.3,0.5,5,5,0.1,0.0775260433420044,0.02,2.78,1.04,0,0.5,0,177190.0,0.0,6,4,0.0,0.0,0.0,20517.52961671478
4326024,0.6000446179587284,224125.0,134485.0,[],50,1.3,0.5,5,5,0.1,0.05647767463468038,0.03,3.08,0.82,0,0.5,0,224125.0,0.0,6,4,0.0,0.0,0.0,48407.46510045839
7146004,1.0,237301.0,237301.0,[],50,1.3,0.5,5,5,0.1,0.08024293116385052,0.02,2.94,0.87,0,0.5,0,237301.0,0.0,6,4,0.0,0.0,0.0,95836.9224114491
6527036,0.5950438452556305,262058.0,155936.0,[],50,1.3,0.5,5,5,0.1,0.06611058810852175,0.03,3.2199999999999998,0.88,0,0.5,0,262058.0,0.0,6,4,0.0,0.0,0.0,64230.842909421335
4102676,0.6000414808669501,241075.0,144655.0,[],50,1.3,0.5,5,5,0.1,0.0639725183642479,0.02,2.78,0.94,0,0.5,0,241075.0,0.0,6,4,0.0,0.0,0.0,42343.08266418665
1724323,1.0,203412.0,203412.0,[],50,1.3,0.5,5,5,0.1,0.06985265728855768,0.04,2.82,0.94,0,0.5,0,203412.0,0.0,6,4,0.0,0.0,0.0,66007.88860579894
3717644,0.7860724307492017,227362.0,178723.0,[],50,1.3,0.5,5,5,0.1,0.055339043793893115,0.02,2.88,0.92,0,0.5,0,227362.0,0.0,6,4,0.0,0.0,0.0,22760.635749891968
3688513,0.6000392526299262,254760.0,152866.0,[],50,1.3,0.5,5,5,0.1,0.08222608350582589,0.04,2.9,0.92,0,0.5,0,254760.0,0.0,6,4,0.0,0.0,0.0,33810.04899074302
9312666,0.6000462171280677,216370.0,129832.0,[],50,1.3,0.5,5,5,0.1,0.08817788842070881,0.02,2.94,0.88,0,0.5,0,216370.0,0.0,6,4,0.0,0.0,0.0,35208.58659067611
6589183,1.0,236596.0,236596.0,[],50,1.3,0.5,5,5,0.1,0.0691582810473588,0.01,2.98,0.83,0,0.5,0,236596.0,0.0,6,4,0.0,0.0,0.0,64743.805315461614
1798656,0.6000454690128677,219930.0,131968.0,[],50,1.3,0.5,5,5,0.1,1.0,0.03,3.02,0.86,0,0.5,0,219930.0,0.0,6,4,0.0,0.0,0.0,34117.926079146404
8150619,0.8000314338317841,222690.0,178159.0,[],50,1.3,0.5,5,5,0.1,0.08428456460090733,0.03,2.88,0.91,0,0.5,0,222690.0,0.0,6,4,0.0,0.0,0.0,92973.13539722437
259240,0.6000456548040267,219035.0,131431.0,[],50,1.3,0.5,5,5,0.1,0.07979963659003005,0.02,2.92,0.84,0,0.5,0,219035.0,0.0,6,4,0.0,0.0,0.0,40778.31301422797
4041499,0.6000494853523357,202080.0,121258.0,[],50,1.3,0.5,5,5,0.1,0.07205644010717357,0.03,2.86,0.89,0,0.5,0,202080.0,0.0,6,4,0.0,0.0,0.0,30001.35225939996
303716,0.5940008847142091,212498.0,126224.0,[],50,1.3,0.5,5,5,0.1,0.08220552297478029,0.01,2.86,0.94,0,0.5,0,212498.0,0.0,6,4,0.0,0.0,0.0,21193.858783307405
9709666,0.7958857043448005,229930.0,182998.0,[],50,1.3,0.5,5,5,0.1,0.07927720145760694,0.04,3.0,0.88,0,0.5,0,229930.0,0.0,6,4,0.0,0.0,0.0,29916.861146002004
8699189,0.800024335637107,205460.0,164373.0,[],50,1.3,0.5,5,5,0.1,0.06810651149423394,0.02,3.08,0.83,0,0.5,0,205460.0,0.0,6,4,0.0,0.0,0.0,39386.651339594115
