ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
3919666,0.7954869142027263,427601.0,340151.0,[],50,0.6,0.5,10,10,0.1,0.071712908974241,0.06,2.94,1.69,0,0.5,0,427601.0,0.0,10,4,0.0,0.0,0.0,46139.89587138972,0.13564533360592715,0.10790408785617836
5799792,0.6000596370658564,352130.0,211299.0,[],50,0.6,0.5,10,10,0.1,0.0794107867934566,0.03,2.78,1.86,0,0.5,0,352130.0,0.0,10,4,0.0,0.0,0.0,30566.271633503733,0.14465885609256898,0.0868039406852689
9814624,1.0,407062.0,407062.0,[],50,0.6,0.5,10,10,0.1,0.0543711386567986,0.04,3.14,1.61,0,0.5,0,407062.0,0.0,10,4,0.0,0.0,0.0,132078.6465190958,0.3244681314372155,0.3244681314372155
7589003,0.7973931942260356,326223.0,260128.0,[],50,0.6,0.5,10,10,0.1,0.0733798333331773,0.06,3.16,1.66,0,0.5,0,326223.0,0.0,10,4,0.0,0.0,0.0,45890.18329409094,0.1764138550793876,0.14067120740748182
198280,1.0,375363.0,375363.0,[],50,0.6,0.5,10,10,0.1,0.0702718654965928,0.02,3.12,1.62,0,0.5,0,375363.0,0.0,10,4,,,,56601.8423257158,,
5543487,0.6000546365983254,366055.0,219653.0,[],50,0.6,0.5,10,10,0.1,0.0718780803732785,0.05,2.9,1.92,0,0.5,0,366055.0,0.0,10,4,,,,78398.01297434642,,
4435805,0.5968095339152387,362831.0,216541.0,[],50,0.6,0.5,10,10,0.1,0.06858305282937441,0.05,2.82,1.84,0,0.5,0,362831.0,0.0,10,4,,,,92563.63633650314,,
9239829,0.6000616627356673,324345.0,194627.0,[],50,0.6,0.5,10,10,0.1,0.07593832158990664,0.04,2.88,1.92,0,0.5,0,324345.0,0.0,10,4,,,,51786.016732070035,,
6269431,0.7919387857277956,359524.0,284721.0,[],50,0.6,0.5,10,10,0.1,0.09097059600643963,0.04,2.72,1.88,0,0.5,0,359524.0,0.0,10,4,,,,125812.05636766346,,
5927857,0.40007882601784095,380585.0,152264.0,[],50,0.6,0.5,10,10,0.1,0.08787285078648066,0.04,2.86,1.91,0,0.5,0,380585.0,0.0,10,4,,,,49459.03207417888,,
8148774,0.8000271021071889,368975.0,295190.0,[],50,0.6,0.5,10,10,0.1,0.08150705883114992,0.09,3.04,1.86,0,0.5,0,368975.0,0.0,10,4,,,,101769.35687036402,,
4737046,0.7915618934641014,359109.0,284257.0,[],50,0.6,0.5,10,10,0.1,0.06845513047161858,0.05,2.74,1.88,0,0.5,0,359109.0,0.0,10,4,,,,114078.45453145029,,
92848,1.0000107317727547,372725.0,372729.0,[],50,0.6,0.5,10,10,0.1,0.06570728343560157,0.06,3.0,1.71,0,0.5,0,372725.0,0.0,10,4,,,,202536.0903281656,,
961416,1.0,327992.0,327992.0,[],50,0.6,0.5,10,10,0.1,0.08862863702671989,0.04,3.02,1.61,0,0.5,0,327992.0,0.0,10,4,,,,68258.03897884418,,
9203516,1.0,350756.0,350756.0,[],50,0.6,0.5,10,10,0.1,0.08923705518874676,0.06,3.06,1.67,0,0.5,0,350756.0,0.0,10,4,,,,79152.74360010064,,
7027961,0.6000500475451679,399620.0,239792.0,[],50,0.6,0.5,10,10,0.1,0.06588544673794712,0.04,2.66,2.06,0,0.5,0,399620.0,0.0,10,4,,,,54714.287603117875,,
3119465,1.0,361337.0,361337.0,[],50,0.6,0.5,10,10,0.1,0.07175299043502761,0.05,3.32,1.51,0,0.5,0,361337.0,0.0,10,4,,,,43574.45557265612,,
8068724,0.6000529079533881,378015.0,226829.0,[],50,0.6,0.5,10,10,0.1,0.08437731226853158,0.06,2.86,1.87,0,0.5,0,378015.0,0.0,10,4,,,,59051.41780278885,,
8637978,0.6000543153549508,368220.0,220952.0,[],50,0.6,0.5,10,10,0.1,0.09862837463210183,0.05,3.02,1.8,0,0.5,0,368220.0,0.0,10,4,,,,40919.24494426635,,
9764034,1.0000081015830493,370298.0,370301.0,[],50,0.6,0.5,10,10,0.1,0.09751405860284364,0.03,2.96,1.81,0,0.5,0,370298.0,0.0,10,4,,,,159551.76535267872,,
1289986,1.0,316747.0,316747.0,[],50,0.6,0.5,10,10,0.1,0.06673254713825129,0.04,2.82,1.82,0,0.5,0,316747.0,0.0,10,4,,,,74549.82655781214,,
6659492,1.0,395772.0,395772.0,[],50,0.6,0.5,10,10,0.1,0.07095562461397105,0.05,3.16,1.58,0,0.5,0,395772.0,0.0,10,4,,,,40088.16774825399,,
7468633,1.0,357927.0,357927.0,[],50,0.6,0.5,10,10,0.1,0.059606462252128796,0.05,2.92,1.74,0,0.5,0,357927.0,0.0,10,4,,,,108018.92973762992,,
