ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
7443238,0.6000537836820309,185930.0,111568.0,[],50,1.3,0.5,5,5,0.1,0.0462873183230507,0.01,2.7,1.03,0,0.5,0,185930.0,0.0,6,5,0.0,0.0,0.0,42810.70368231138,0.3837184827397765,0.23025172743673092
238594,0.6000383244548346,260930.0,156568.0,[],50,1.3,0.5,5,5,0.1,0.0706773443265784,0.02,2.68,0.97,0,0.5,0,260930.0,0.0,6,5,0.0,0.0,0.0,39820.65470287623,0.25433456838483104,0.15261048826457757
4847230,0.6000360211083695,277615.0,166579.0,[],50,1.3,0.5,5,5,0.1,0.0567186350816198,0.07,2.94,0.91,0,0.5,0,277615.0,0.0,6,5,0.0,0.0,0.0,25335.40661963351,0.15209244034142066,0.09126094274312811
7570552,0.7678153779547198,212499.0,163160.0,[],50,1.3,0.5,5,5,0.1,0.0866382302132092,0.02,2.96,0.96,0,0.5,0,212499.0,0.0,6,5,0.0,0.0,0.0,118304.74991002418,0.7250842725546959,0.5567308547806069
2797830,0.4000619310088561,242205.0,96897.0,[],50,1.3,0.5,5,5,0.1,0.0832918354913528,0.02,2.6,1.03,0,0.5,0,242205.0,0.0,10,5,0.0,0.0,0.0,20829.75954396881,0.2149680541602816,0.08600053485257864
6236964,0.6000895923547858,133940.0,80376.0,[],50,1.3,0.5,5,5,0.1,0.0952859356505113,0.02,2.56,1.19,0,0.5,0,133940.0,0.0,10,5,0.0,0.0,0.0,51447.36800566233,0.6400837066495263,0.3841075705962545
7623673,0.6000370521323503,269890.0,161944.0,[],50,1.3,0.5,5,5,0.1,0.0708903436661606,0.03,2.9,0.94,0,0.5,0,269890.0,0.0,10,5,0.0,0.0,0.0,34628.623956949195,0.21383085484457093,0.12830643579587683
5861795,0.4000526620675128,284835.0,113949.0,[],50,1.3,0.5,5,5,0.1,0.0814792888213667,0.02,2.58,1.15,0,0.5,0,284835.0,0.0,10,5,0.0,0.0,0.0,27969.593164402337,0.24545711822308522,0.09819577356856544
6280535,0.6000458905052545,217910.0,130756.0,[],50,1.3,0.5,5,5,0.1,0.0793268036426969,0.03,2.56,1.13,0,0.5,0,217910.0,0.0,15,5,0.0,0.0,0.0,41724.0215259894,0.3190983322064716,0.1914736429075738
609368,0.7705867215645908,170984.0,131758.0,[],50,1.3,0.5,5,5,0.1,0.069806754992419,0.03,2.74,1.01,0,0.5,0,170984.0,0.0,15,5,0.0,0.0,0.0,33218.00812544102,0.25211378531429607,0.19427553528658248
