ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents
1678794,0.6004450873483921,44935.0,26981.0,[],50,1.3,0.1,10,10,0.1,0.08822208797536285,0.02,2.82,1.97,5,0.5,44935.0,0.0,10,5
9796975,0.6005008138224615,39935.0,23981.0,[],50,1.3,0.1,10,10,0.1,0.08339131396516085,0.02,2.82,1.95,5,0.5,39935.0,0.0,10,5
3220534,0.8003115611438745,44935.0,35962.0,[],50,1.3,0.1,10,11,0.1,0.08911977467894737,0.03,2.82,1.98,5,0.5,44935.0,0.0,10,5
839476,0.6005341048180706,44935.0,26985.0,"[(<tree.AND object at 0x7f26eeb5a410>, 'H')]",50,1.3,0.1,10,14,0.1,0.07454386864620223,0.06,2.82,2.15,5,1.5,44935.0,0.0,10,5
4119565,0.5622894527118393,44935.0,25266.476557606496,"[(<tree.AND object at 0x7fcde8b6a560>, 'I')]",50,1.3,0.1,10,11,0.1,0.08346026384233315,0.05,2.82,2.15,5,1.5,44935.0,0.0,10,5
1295736,0.6004450873483921,44935.0,26981.0,[],50,1.3,0.1,10,10,0.1,0.08985840788339367,0.03,2.82,1.99,5,0.5,44935.0,0.0,10,5
6591160,0.6004895960832314,44935.0,26983.0,"[(<tree.SEQ object at 0x7fd9d81408e0>, 'E')]",50,1.3,0.1,10,10,0.1,0.07799967007658115,0.02,2.82,1.91,5,1.5,44935.0,0.0,10,5
2673461,0.6004450873483921,44935.0,26981.0,[],50,1.3,0.1,10,10,0.1,0.06918712311721344,0.02,2.82,1.93,5,0.5,44935.0,0.0,10,5
6813578,0.40076706724622857,39110.0,15674.0,[],50,1.3,0.1,10,10,0.1,0.08563212862182477,0.03,2.82,1.93,5,0.5,39110.0,0.0,10,5
3282218,0.8002893067764549,44935.0,35961.0,"[(<tree.AND object at 0x7f24032f4fa0>, 'F')]",50,1.3,0.1,10,18,0.1,0.06583493482026599,0.18,2.82,2.21,5,1.5,44935.0,0.0,10,5
2015137,0.6004450873483921,44935.0,26981.0,[],50,1.3,0.1,10,11,0.1,0.07310833679854276,0.05,2.82,1.93,5,0.5,44935.0,0.0,10,5
9191901,0.6004673417158117,44935.0,26982.0,[],50,1.3,0.1,10,10,0.1,0.08516365857683479,0.02,2.82,1.96,5,0.5,44935.0,0.0,10,5
3409862,0.6005118504506509,44935.0,26984.0,[],50,1.3,0.1,10,12,0.1,0.07443078099971279,0.05,2.82,2.1,5,0.5,44935.0,0.0,10,5
1463236,0.8002893067764549,44935.0,35961.0,[],50,1.3,0.1,10,11,0.1,0.07482202650832748,0.04,2.82,2.17,5,1.5,44935.0,0.0,10,5
6573916,0.6004450873483921,44935.0,26981.0,[],50,1.3,0.1,10,10,0.1,0.0868062566588821,0.03,2.82,1.89,5,0.5,44935.0,0.0,10,5
7411609,0.6005724917704308,34935.0,20981.0,[],50,1.3,0.1,10,10,0.1,0.08280043299132712,0.03,2.82,1.95,5,0.5,34935.0,0.0,10,5
388183,0.6004895960832314,44935.0,26983.0,"[(<tree.AND object at 0x7f35a3a8dcf0>, 'I')]",50,1.3,0.1,10,14,0.1,0.07764062543628511,0.08,2.82,2.16,5,1.0,44935.0,0.0,10,5
9376765,0.6004450873483921,44935.0,26981.0,[],50,1.3,0.1,10,10,0.1,0.07756396688772708,0.02,2.82,1.98,5,0.5,44935.0,0.0,10,5
161874,0.8120282947104025,44935.0,36488.49142281194,"[(<tree.AND object at 0x7ff634343370>, 'G')]",50,1.3,0.1,10,10,0.1,0.09222864502324621,0.03,2.82,1.96,5,1.5,44935.0,0.0,10,5
7847682,0.8003115611438745,44935.0,35962.0,[],50,1.3,0.1,10,12,0.1,0.08842499215608948,0.04,2.82,1.96,5,0.5,44935.0,0.0,10,5
9228452,0.6005563591854901,44935.0,26986.0,[],50,1.3,0.1,10,24,0.1,0.05660049381251737,0.18,2.82,2.31,5,1.5,44935.0,0.0,10,5
5555588,0.6004450873483921,44935.0,26981.0,[],50,1.3,0.1,10,10,0.1,0.080305585717821,0.03,2.82,1.99,5,0.5,44935.0,0.0,10,5
