ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs
2053431,1.0,227515.0,227515.0,[],50,1.3,0.5,5,4,0.1,0.0646284535599171,0.02,2.9,0.72,0,0.5,0,227515.0,0.0,6,4,0.0,0.0,0.0,92002.7003633798
7034050,0.7966763519304333,239195.0,190561.0,[],50,1.3,0.5,5,5,0.1,0.08668927620400488,0.03,2.98,0.89,0,0.5,0,239195.0,0.0,6,4,0.0,0.0,0.0,84179.29820133708
6305920,0.7968260008855289,273283.0,217759.0,[],50,1.3,0.5,5,5,0.1,0.08300958124665324,0.04,2.86,0.97,0,0.5,0,273283.0,0.0,6,4,0.0,0.0,0.0,47855.57474925413
4810447,0.7966985735346027,240805.0,191849.0,[],50,1.3,0.5,5,5,0.1,1.0,0.01,2.96,0.89,0,0.5,0,240805.0,0.0,6,4,0.0,0.0,0.0,60873.063269908394
8885012,0.8000221043324491,226200.0,180965.0,[],50,1.3,0.5,5,5,0.1,0.06729419274150628,0.01,3.06,0.83,0,0.5,0,226200.0,0.0,6,4,0.0,0.0,0.0,68463.25841365097
4428855,0.6000407232448282,245560.0,147346.0,[],50,1.3,0.5,5,5,0.1,0.09454871487028503,0.02,2.9,0.92,0,0.5,0,245560.0,0.0,6,4,0.0,0.0,0.0,38238.219907403
6211401,1.0,233306.0,233306.0,[],50,1.3,0.5,5,5,0.1,0.09568138952538369,0.02,2.94,0.82,0,0.5,0,233306.0,0.0,6,4,0.0,0.0,0.0,102093.43212574706
1239867,0.7933268457948136,221964.0,176090.0,[],50,1.3,0.5,5,5,0.1,0.08994906477871399,0.02,2.86,0.87,0,0.5,0,221964.0,0.0,6,4,0.0,0.0,0.0,41898.602000204
1111082,0.6000404989470274,246920.0,148162.0,[],50,1.3,0.5,5,5,0.1,1.0,0.03,2.82,0.92,0,0.5,0,246920.0,0.0,6,4,0.0,0.0,0.0,16866.62539860505
8591479,0.6000378295306774,211475.0,126893.0,[],50,1.3,0.5,5,4,0.1,0.037928501550139875,0.02,2.92,0.72,0,0.5,0,211475.0,0.0,6,4,0.0,0.0,0.0,26732.82838414714
5687583,0.5934004038886879,218377.0,129585.0,[],50,1.3,0.5,5,5,0.1,0.07900010338273457,0.03,2.82,0.92,0,0.5,0,218377.0,0.0,6,4,0.0,0.0,0.0,49174.05433323608
2819168,1.0,229997.0,229997.0,[],50,1.3,0.5,5,5,0.1,0.06405248758873613,0.03,2.74,0.98,0,0.5,0,229997.0,0.0,6,4,0.0,0.0,0.0,15091.672183550792
3516504,0.8000263206380123,189965.0,151977.0,[],50,1.3,0.5,5,5,0.1,0.08944833559970272,0.01,2.86,0.91,0,0.5,0,189965.0,0.0,6,4,0.0,0.0,0.0,38763.305269968594
2538209,0.7939258003825043,257252.0,204239.0,[],50,1.3,0.5,5,5,0.1,0.06947598334456241,0.03,2.94,0.87,0,0.5,0,257252.0,0.0,6,4,0.0,0.0,0.0,63141.59890673401
7793418,1.0,227658.0,227658.0,[],50,1.3,0.5,5,4,0.1,1.0,0.03,3.26,0.59,0,0.5,0,227658.0,0.0,6,4,0.0,0.0,0.0,54137.8448067068
5386263,0.7945121137802588,194902.0,154852.0,[],50,1.3,0.5,5,5,0.1,0.06079588558223372,0.02,2.86,0.89,0,0.5,0,194902.0,0.0,6,4,0.0,0.0,0.0,75426.58044625999
1927460,1.0,211813.0,211813.0,[],50,1.3,0.5,5,5,0.1,0.06489553911800147,0.02,2.98,0.85,0,0.5,0,211813.0,0.0,6,4,0.0,0.0,0.0,21481.44185979833
3823336,1.0,239906.0,239906.0,[],50,1.3,0.5,5,5,0.1,0.0593809358471898,0.03,3.16,0.78,0,0.5,0,239906.0,0.0,6,4,0.0,0.0,0.0,40922.716357218145
2592941,0.4000751879699248,199500.0,79815.0,[],50,1.3,0.5,5,5,0.1,0.07238427576898006,0.03,2.88,1.18,0,0.5,0,199500.0,0.0,6,4,0.0,0.0,0.0,45761.14770049206
7440893,0.7828385287413925,207523.0,162457.0,[],50,1.3,0.5,5,5,0.1,0.061663506371882615,0.02,3.04,0.81,0,0.5,0,207523.0,0.0,6,4,0.0,0.0,0.0,25668.797859295628
8900004,0.6000482870180353,207095.0,124267.0,[],50,1.3,0.5,5,5,0.1,0.09408842307190232,0.02,2.98,0.84,0,0.5,0,207095.0,0.0,6,4,0.0,0.0,0.0,49048.32254912813
124966,0.797453749281332,253942.0,202507.0,[],50,1.3,0.5,5,5,0.1,0.0751530786931467,0.01,2.82,0.9,0,0.5,0,253942.0,0.0,6,4,0.0,0.0,0.0,45389.35226739321
1598285,1.0,259597.0,259597.0,[],50,1.3,0.5,5,5,0.1,0.06002630615943072,0.02,3.12,0.86,0,0.5,0,259597.0,0.0,6,4,0.0,0.0,0.0,118341.7715452248
5579982,1.0,194268.0,194268.0,[],50,1.3,0.5,5,4,0.1,0.09242513118538882,0.03,3.38,0.65,0,0.5,0,194268.0,0.0,6,4,0.0,0.0,0.0,18739.430934010565
8331353,1.0,219577.0,219577.0,[],50,1.3,0.5,5,5,0.1,0.08684174143015187,0.03,2.78,0.89,0,0.5,0,219577.0,0.0,6,4,0.0,0.0,0.0,33001.55539362915
1126958,1.0,258410.0,258410.0,[],50,1.3,0.5,5,5,0.1,0.06143829875305024,0.02,3.02,0.84,0,0.5,0,258410.0,0.0,6,4,0.0,0.0,0.0,33974.76668550407
4934615,1.0,217282.0,217282.0,[],50,1.3,0.5,5,5,0.1,0.09755454609879334,0.02,3.16,0.83,0,0.5,0,217282.0,0.0,6,4,0.0,0.0,0.0,69944.21276719355
1983812,0.8000400881940268,149670.0,119742.0,[],50,1.3,0.5,5,5,0.1,0.06967085610113938,0.02,2.8,0.97,0,0.5,0,149670.0,0.0,6,4,0.0,0.0,0.0,34167.812048429914
8484039,1.0,242895.0,242895.0,[],50,1.3,0.5,5,5,0.1,0.09468512667163628,0.02,2.98,0.89,0,0.5,0,242895.0,0.0,6,4,0.0,0.0,0.0,31147.9634375202
6415879,1.0000083207828192,240362.0,240364.0,[],50,1.3,0.5,5,5,0.1,0.05665320048842165,0.03,3.14,0.87,0,0.5,0,240362.0,0.0,6,4,0.0,0.0,0.0,57164.812148858226
5133015,1.0,216431.0,216431.0,[],50,1.3,0.5,5,5,0.1,0.08187348356164587,0.03,2.88,0.89,0,0.5,0,216431.0,0.0,6,4,0.0,0.0,0.0,45585.43825962369
9982531,1.0,227218.0,227218.0,[],50,1.3,0.5,5,5,0.1,0.061359826774250115,0.02,2.98,0.8,0,0.5,0,227218.0,0.0,6,4,0.0,0.0,0.0,103980.37431811406
9736080,1.0,261200.0,261200.0,[],50,1.3,0.5,5,5,0.1,0.06944857307890082,0.03,3.08,0.81,0,0.5,0,261200.0,0.0,6,4,0.0,0.0,0.0,131076.63349565727
7348983,1.0,199512.0,199512.0,[],50,1.3,0.5,5,5,0.1,0.09119203716166013,0.02,3.18,0.78,0,0.5,0,199512.0,0.0,6,4,0.0,0.0,0.0,74082.76188820094
896828,0.7916092099825277,244387.0,193459.0,[],50,1.3,0.5,5,5,0.1,0.09874911447967732,0.01,2.94,0.92,0,0.5,0,244387.0,0.0,6,4,0.0,0.0,0.0,41210.68706212489
556909,0.7958583001773645,208610.0,166024.0,[],50,1.3,0.5,5,5,0.1,0.08776262966927321,0.03,2.9,0.89,0,0.5,0,208610.0,0.0,6,4,0.0,0.0,0.0,76750.15000377606
417713,0.7937025812968814,232635.0,184643.0,[],50,1.3,0.5,5,5,0.1,0.06800012504572528,0.02,2.84,0.86,0,0.5,0,232635.0,0.0,6,4,0.0,0.0,0.0,18790.597368581148
2556974,0.600040377937495,247660.0,148606.0,[],50,1.3,0.5,5,5,0.1,1.0,0.02,2.8,0.95,0,0.5,0,247660.0,0.0,6,4,0.0,0.0,0.0,41513.457854747576
2512659,0.600055050922103,181650.0,109000.0,[],50,1.3,0.5,5,5,0.1,0.09531020093412572,0.02,2.94,0.9,0,0.5,0,181650.0,0.0,6,4,0.0,0.0,0.0,32014.785802884187
8687313,0.7912786547814684,240972.0,190676.0,[],50,1.3,0.5,5,5,0.1,0.09056774999863967,0.03,2.88,0.93,0,0.5,0,240972.0,0.0,6,4,0.0,0.0,0.0,76265.3745071636
8669416,0.6000477942933614,209230.0,125548.0,[],50,1.3,0.5,5,5,0.1,0.05219629047826333,0.02,2.72,1.05,0,0.5,0,209230.0,0.0,6,4,0.0,0.0,0.0,11603.406827632263
2615093,1.0,226558.0,226558.0,[],50,1.3,0.5,5,5,0.1,0.05982899758166646,0.02,3.02,0.83,0,0.5,0,226558.0,0.0,6,4,0.0,0.0,0.0,32902.182458916344
6161740,0.7961555246150329,240605.0,191559.0,[],50,1.3,0.5,5,5,0.1,0.06283269805999453,0.04,2.82,0.85,0,0.5,0,240605.0,0.0,6,4,0.0,0.0,0.0,54594.29964211318
679977,0.5980316554118825,234715.0,140367.0,[],50,1.3,0.5,5,5,0.1,0.09599716854864625,0.03,2.74,0.93,0,0.5,0,234715.0,0.0,6,4,0.0,0.0,0.0,44761.43139638873
432994,0.7983159600093794,234555.0,187249.0,[],50,1.3,0.5,5,5,0.1,0.07005484963102371,0.01,3.18,0.76,0,0.5,0,234555.0,0.0,6,4,0.0,0.0,0.0,57573.00630034787
1789828,0.4000592452159488,253185.0,101289.0,[],50,1.3,0.5,5,5,0.1,0.0956153199022773,0.05,2.86,0.96,0,0.5,0,253185.0,0.0,6,4,0.0,0.0,0.0,27642.174336889115
1105391,1.0,250927.0,250927.0,[],50,1.3,0.5,5,5,0.1,0.07972489390506368,0.03,2.88,0.9,0,0.5,0,250927.0,0.0,6,4,0.0,0.0,0.0,60779.156900704846
2200694,0.7946200252115974,222120.0,176501.0,[],50,1.3,0.5,5,5,0.1,1.0,0.03,2.86,0.87,0,0.5,0,222120.0,0.0,6,4,0.0,0.0,0.0,76201.96368850084
5816411,0.6000426839679016,234280.0,140578.0,[],50,1.3,0.5,5,5,0.1,0.08227753056515105,0.02,2.88,0.95,0,0.5,0,234280.0,0.0,6,4,0.0,0.0,0.0,57030.653733444735
1838506,0.8000208035366012,192275.0,153824.0,[],50,1.3,0.5,5,4,0.1,0.09317180097349057,0.02,2.9,0.76,0,0.5,0,192275.0,0.0,6,4,0.0,0.0,0.0,35417.67046496848
1501605,0.6000499600319744,200160.0,120106.0,[],50,1.3,0.5,5,5,0.1,0.0943762156608397,0.02,2.74,1.01,0,0.5,0,200160.0,0.0,6,4,0.0,0.0,0.0,45241.775795093694
673807,1.0,212109.0,212109.0,[],50,1.3,0.5,5,5,0.1,0.05883774329607929,0.02,2.84,0.85,0,0.5,0,212109.0,0.0,6,4,0.0,0.0,0.0,23785.685322566995
613513,0.7975980151719343,209993.0,167490.0,[],50,1.3,0.5,5,5,0.1,0.07503747425729987,0.03,2.92,0.95,0,0.5,0,209993.0,0.0,6,4,0.0,0.0,0.0,54112.87343625146
3195737,0.5854235767917483,225213.0,131845.0,[],50,1.3,0.5,5,5,0.1,0.06833229770123465,0.03,2.8,0.96,0,0.5,0,225213.0,0.0,6,4,0.0,0.0,0.0,36149.13186310662
7790972,1.0,221391.0,221391.0,[],50,1.3,0.5,5,5,0.1,0.07209766777056355,0.03,3.06,0.83,0,0.5,0,221391.0,0.0,6,4,0.0,0.0,0.0,67474.94725749746
9939795,0.6000380488547294,262820.0,157702.0,[],50,1.3,0.5,5,5,0.1,0.09227342732714457,0.02,2.98,0.91,0,0.5,0,262820.0,0.0,6,4,0.0,0.0,0.0,87615.69474306129
1863304,1.0,205969.0,205969.0,[],50,1.3,0.5,5,5,0.1,0.08451631626758893,0.01,2.9,0.87,0,0.5,0,205969.0,0.0,6,4,0.0,0.0,0.0,53854.14881219978
4195210,0.40007547549562245,198740.0,79511.0,[],50,1.3,0.5,5,5,0.1,1.0,0.02,2.82,0.94,0,0.5,0,198740.0,0.0,6,4,0.0,0.0,0.0,9800.0
915144,0.5665169850572088,197085.0,111652.0,[],50,1.3,0.5,5,5,0.1,0.07664178635913735,0.02,2.94,0.88,0,0.5,0,197085.0,0.0,6,4,0.0,0.0,0.0,39194.14114599368
6825745,0.795217237762422,189723.0,150871.0,[],50,1.3,0.5,5,5,0.1,0.0998184451352028,0.03,2.98,0.89,0,0.5,0,189723.0,0.0,6,4,0.0,0.0,0.0,72564.6917975953
3515620,0.7860058051893903,249432.0,196055.0,[],50,1.3,0.5,5,5,0.1,0.08023625812356663,0.02,2.86,0.9,0,0.5,0,249432.0,0.0,6,4,0.0,0.0,0.0,77332.47839970389
3990849,0.7968107467956702,228831.0,182335.0,[],50,1.3,0.5,5,5,0.1,0.08201411822481153,0.03,2.94,0.9,0,0.5,0,228831.0,0.0,6,4,0.0,0.0,0.0,64944.09730193243
209110,1.0,255210.0,255210.0,[],50,1.3,0.5,5,5,0.1,0.06724141658215876,0.04,3.06,0.8,0,0.5,0,255210.0,0.0,6,4,0.0,0.0,0.0,115447.41356014945
8492954,0.5985327656986468,263080.0,157462.0,[],50,1.3,0.5,5,5,0.1,0.08661162049348142,0.01,2.72,1.08,0,0.5,0,263080.0,0.0,6,4,0.0,0.0,0.0,86587.60665798279
3986871,0.8000216038714137,231440.0,185157.0,[],50,1.3,0.5,5,5,0.1,0.05161649197760082,0.04,3.34,0.78,0,0.5,0,231440.0,0.0,6,4,0.0,0.0,0.0,18953.576677714325
6500745,0.800018947288643,263890.0,211117.0,[],50,1.3,0.5,5,5,0.1,1.0,0.02,2.88,0.98,0,0.5,0,263890.0,0.0,6,4,0.0,0.0,0.0,122168.65990963054
3685802,0.6000452324950244,221080.0,132658.0,[],50,1.3,0.5,5,5,0.1,1.0,0.02,2.86,0.95,0,0.5,0,221080.0,0.0,6,4,0.0,0.0,0.0,36011.912540246965
4781139,0.7931849751679257,210212.0,166737.0,[],50,1.3,0.5,5,5,0.1,0.06673027599552815,0.02,2.88,0.93,0,0.5,0,210212.0,0.0,6,4,0.0,0.0,0.0,42325.955174413815
5407376,0.7956087079239923,219662.0,174765.0,[],50,1.3,0.5,5,5,0.1,1.0,0.03,2.86,0.92,0,0.5,0,219662.0,0.0,6,4,0.0,0.0,0.0,43489.759025194275
9012770,1.0,255543.0,255543.0,[],50,1.3,0.5,5,5,0.1,0.039381720586411345,0.02,2.92,0.85,0,0.5,0,255543.0,0.0,6,4,0.0,0.0,0.0,29792.4003454
9319386,0.8000254200666006,196695.0,157361.0,[],50,1.3,0.5,5,5,0.1,0.06072048434550393,0.03,2.92,0.9,0,0.5,0,196695.0,0.0,6,4,0.0,0.0,0.0,18731.511094758098
9427869,0.7903087809089228,259472.0,205063.0,[],50,1.3,0.5,5,5,0.1,0.06235160004199765,0.03,2.9,0.9,0,0.5,0,259472.0,0.0,6,4,0.0,0.0,0.0,38143.43848378345
823592,0.7894508128482165,218614.0,172585.0,[],50,1.3,0.5,5,5,0.1,0.06969053004713999,0.02,3.08,0.89,0,0.5,0,218614.0,0.0,6,4,0.0,0.0,0.0,49897.26686985931
417312,0.7973225670938217,268989.0,214471.0,[],50,1.3,0.5,5,5,0.1,0.05151516833175993,0.03,3.06,0.86,0,0.5,0,268989.0,0.0,6,4,0.0,0.0,0.0,79356.25175659129
6533778,0.7819096363459191,215507.0,168507.0,[],50,1.3,0.5,5,5,0.1,0.08343939277769648,0.02,3.1,0.81,0,0.5,0,215507.0,0.0,6,4,0.0,0.0,0.0,22007.21756082823
474567,0.8000262295081967,190625.0,152505.0,[],50,1.3,0.5,5,5,0.1,0.06849493022678273,0.02,3.06,0.86,0,0.5,0,190625.0,0.0,6,4,0.0,0.0,0.0,54548.03302683626
385458,1.0,230390.0,230390.0,[],50,1.3,0.5,5,5,0.1,0.0965363994385862,0.02,3.12,0.85,0,0.5,0,230390.0,0.0,6,4,0.0,0.0,0.0,66376.53938346617
4012064,0.7942037553134589,213138.0,169275.0,[],50,1.3,0.5,5,5,0.1,0.09512208824082019,0.03,2.84,0.95,0,0.5,0,213138.0,0.0,6,4,0.0,0.0,0.0,24956.079605060735
5279862,0.7883926334501176,251461.0,198250.0,[],50,1.3,0.5,5,5,0.1,0.06119849921815847,0.03,2.96,0.89,0,0.5,0,251461.0,0.0,6,4,0.0,0.0,0.0,15034.810257132736
4497356,0.6000525237670046,190390.0,114244.0,[],50,1.3,0.5,5,5,0.1,0.09550791048609399,0.02,2.82,0.95,0,0.5,0,190390.0,0.0,6,4,0.0,0.0,0.0,41247.26871721797
140098,0.6000410761963442,243450.0,146080.0,[],50,1.3,0.5,5,5,0.1,0.08068541582790908,0.02,2.82,0.96,0,0.5,0,243450.0,0.0,6,4,0.0,0.0,0.0,22434.757836201334
2622219,0.6000452806266838,220845.0,132517.0,[],50,1.3,0.5,5,5,0.1,0.07318360770446214,0.02,2.82,0.96,0,0.5,0,220845.0,0.0,6,4,0.0,0.0,0.0,59559.87128565804
7676060,0.7934150955427551,235235.0,186639.0,[],50,1.3,0.5,5,5,0.1,0.08210431525403042,0.02,2.94,0.87,0,0.5,0,235235.0,0.0,6,4,0.0,0.0,0.0,25296.874944865893
9359376,0.7900844298029314,202772.0,160207.0,[],50,1.3,0.5,5,5,0.1,0.08282884584608446,0.01,2.9,0.9,0,0.5,0,202772.0,0.0,6,4,0.0,0.0,0.0,18736.00354086274
1215725,0.6000484672240397,206325.0,123805.0,[],50,1.3,0.5,5,5,0.1,0.056563360000375165,0.02,2.86,0.97,0,0.5,0,206325.0,0.0,6,4,0.0,0.0,0.0,43265.9801459747
8167056,0.6000821658929378,121705.0,73033.0,[],50,1.3,0.5,5,5,0.1,0.07185319714087185,0.01,2.88,0.9,0,0.5,0,121705.0,0.0,6,4,0.0,0.0,0.0,14726.256050981086
9294478,1.0,232242.0,232242.0,[],50,1.3,0.5,5,5,0.1,0.08775083428358253,0.02,2.82,0.92,0,0.5,0,232242.0,0.0,6,4,0.0,0.0,0.0,63813.16069096842
7310956,0.6000501002004008,199600.0,119770.0,[],50,1.3,0.5,5,5,0.1,0.08976791725240083,0.02,2.86,0.91,0,0.5,0,199600.0,0.0,6,4,0.0,0.0,0.0,21700.735519595062
7701402,0.5929517764807705,180244.0,106876.0,[],50,1.3,0.5,5,4,0.1,0.05495319709225367,0.03,3.02,0.71,0,0.5,0,180244.0,0.0,6,4,0.0,0.0,0.0,11869.0677440471
9219502,0.7932669867753963,186395.0,147861.0,[],50,1.3,0.5,5,5,0.1,0.09396493476256525,0.02,2.88,0.94,0,0.5,0,186395.0,0.0,6,4,0.0,0.0,0.0,36803.61415639081
1752786,0.6000662734442309,150890.0,90544.0,[],50,1.3,0.5,5,5,0.1,0.057006881465298684,0.03,3.26,0.81,0,0.5,0,150890.0,0.0,6,4,0.0,0.0,0.0,28660.80900066798
7907047,1.0,184250.0,184250.0,[],50,1.3,0.5,5,4,0.1,0.08245101281337244,0.01,2.94,0.68,0,0.5,0,184250.0,0.0,6,4,0.0,0.0,0.0,92247.08685399804
4180313,0.7967559993346673,198397.0,158074.0,[],50,1.3,0.5,5,4,0.1,0.06790433664193393,0.03,2.82,0.74,0,0.5,0,198397.0,0.0,6,4,0.0,0.0,0.0,34683.02390384362
8268145,1.0,274731.0,274731.0,[],50,1.3,0.5,5,5,0.1,1.0,0.03,3.14,0.83,0,0.5,0,274731.0,0.0,6,4,0.0,0.0,0.0,58709.98215045876
8595007,0.7947424930133763,257993.0,205038.0,[],50,1.3,0.5,5,5,0.1,0.08249700354690777,0.02,3.0,0.9,0,0.5,0,257993.0,0.0,6,4,0.0,0.0,0.0,100067.22199427296
4906885,0.5940460905266256,197047.0,117055.0,[],50,1.3,0.5,5,5,0.1,0.07124545754490387,0.02,2.78,0.95,0,0.5,0,197047.0,0.0,6,4,0.0,0.0,0.0,14309.22148378149
9816660,0.6000450775333573,221840.0,133114.0,[],50,1.3,0.5,5,5,0.1,0.05198668322149223,0.02,2.78,0.95,0,0.5,0,221840.0,0.0,6,4,0.0,0.0,0.0,37647.83155597955
4356304,0.7909422238154986,217581.0,172094.0,[],50,1.3,0.5,5,5,0.1,0.09918257139098964,0.03,3.04,0.85,0,0.5,0,217581.0,0.0,6,4,0.0,0.0,0.0,56674.15079866528
85585,0.8000255885363358,195400.0,156325.0,[],50,1.3,0.5,5,5,0.1,0.08737994091057784,0.01,3.06,0.82,0,0.5,0,195400.0,0.0,6,4,0.0,0.0,0.0,16849.049918269542
5119270,0.7948026931581303,221153.0,175773.0,[],50,1.3,0.5,5,5,0.1,1.0,0.02,2.82,0.97,0,0.5,0,221153.0,0.0,6,4,0.0,0.0,0.0,97999.83555831357
4039902,0.5913336911701681,240333.0,142117.0,[],50,1.3,0.5,5,5,0.1,0.08590156779884571,0.02,3.3,0.76,0,0.5,0,240333.0,0.0,6,4,0.0,0.0,0.0,61947.08636977337
9338486,0.40008332176086653,180025.0,72025.0,[],50,1.3,0.5,5,5,0.1,0.04193755097972027,0.02,2.8,0.96,0,0.5,0,180025.0,0.0,6,4,0.0,0.0,0.0,28486.088160551415
4301726,1.0,177270.0,177270.0,[],50,1.3,0.5,5,5,0.1,1.0,0.01,2.84,0.89,0,0.5,0,177270.0,0.0,6,4,0.0,0.0,0.0,16475.0
4396321,0.8000249140465394,200690.0,160557.0,[],50,1.3,0.5,5,5,0.1,0.0817038380014324,0.03,2.9,0.91,0,0.5,0,200690.0,0.0,6,4,0.0,0.0,0.0,41985.36604971179
3600521,0.7972311133392465,233379.0,186057.0,[],50,1.3,0.5,5,5,0.1,0.061144757814641286,0.02,3.08,0.83,0,0.5,0,233379.0,0.0,6,4,0.0,0.0,0.0,21984.569748318423
1617490,1.0,239108.0,239108.0,[],50,1.3,0.5,5,5,0.1,0.08844378413470977,0.03,2.94,0.83,0,0.5,0,239108.0,0.0,6,4,0.0,0.0,0.0,80927.99257279733
2671526,0.6000425622472867,234950.0,140980.0,[],50,1.3,0.5,5,5,0.1,0.08898586293518958,0.02,2.94,0.85,0,0.5,0,234950.0,0.0,6,4,0.0,0.0,0.0,68579.14071109678
8885616,0.6000330537536669,242030.0,145226.0,[],50,1.3,0.5,5,4,0.1,0.0646963336690557,0.01,2.8,0.87,0,0.5,0,242030.0,0.0,6,4,0.0,0.0,0.0,68183.71244657844
6989837,0.7965589495250512,214760.0,171069.0,[],50,1.3,0.5,5,5,0.1,0.07575456347700105,0.02,2.98,0.86,0,0.5,0,214760.0,0.0,6,4,0.0,0.0,0.0,29385.03351943448
1032261,1.0,183871.0,183871.0,[],50,1.3,0.5,5,5,0.1,0.05950626362051573,0.02,2.76,0.94,0,0.5,0,183871.0,0.0,6,4,0.0,0.0,0.0,50618.30242696301
9399093,0.7944768425539769,227551.0,180784.0,[],50,1.3,0.5,5,5,0.1,0.07576362940038603,0.03,2.82,0.98,0,0.5,0,227551.0,0.0,6,4,0.0,0.0,0.0,56406.52115723466
2354393,1.0,213286.0,213286.0,[],50,1.3,0.5,5,5,0.1,0.06289557023298947,0.02,2.78,0.92,0,0.5,0,213286.0,0.0,6,4,0.0,0.0,0.0,39554.35373504062
8040990,0.5885245824044228,211269.0,124337.0,[],50,1.3,0.5,5,5,0.1,0.08543511543300208,0.02,2.9,0.91,0,0.5,0,211269.0,0.0,6,4,0.0,0.0,0.0,41427.91258251223
8254902,0.7862019369067025,208580.0,163986.0,[],50,1.3,0.5,5,5,0.1,0.08934585762520564,0.02,2.98,0.88,0,0.5,0,208580.0,0.0,6,4,0.0,0.0,0.0,23305.545189166507
8234532,1.0,253046.0,253046.0,[],50,1.3,0.5,5,5,0.1,0.0895227864001165,0.01,3.02,0.85,0,0.5,0,253046.0,0.0,6,4,0.0,0.0,0.0,130946.02398269661
8006522,0.6000538126244417,185830.0,111508.0,[],50,1.3,0.5,5,5,0.1,1.0,0.03,2.82,0.9,0,0.5,0,185830.0,0.0,6,4,0.0,0.0,0.0,33793.5845730798
1391078,0.7957618827312648,263702.0,209844.0,[],50,1.3,0.5,5,5,0.1,0.04827976025273068,0.02,3.04,0.9,0,0.5,0,263702.0,0.0,6,4,0.0,0.0,0.0,44702.27254997201
565411,1.0,256290.0,256290.0,[],50,1.3,0.5,5,5,0.1,0.06323202120841975,0.03,3.16,0.83,0,0.5,0,256290.0,0.0,6,4,0.0,0.0,0.0,128674.07255065104
4510648,0.6000445652658318,224390.0,134644.0,[],50,1.3,0.5,5,5,0.1,0.04849174127319375,0.01,3.0,0.9,0,0.5,0,224390.0,0.0,6,4,0.0,0.0,0.0,31520.71768683293
5110628,0.9425121004456798,208670.0,196674.0,[],50,1.3,0.5,5,5,0.1,0.06595560144537067,0.03,2.82,0.95,0,0.5,0,208670.0,0.0,6,4,0.0,0.0,0.0,86392.8665240964
