ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
9802244,0.4000693753902365,216215.0,86501.0,[],50,1.3,0.5,5,5,0.1,0.0895899217233735,0.02,2.4,1.24,0,0.5,0,216215.0,0.0,6,7,0.0,0.0,0.0,21348.07059606384,0.24679565087182623,0.09873538189331842
7288395,0.400077736318408,192960.0,77199.0,[],50,1.3,0.5,5,5,0.1,0.0587732484404275,0.02,2.5,1.15,0,0.5,0,192960.0,0.0,6,7,0.0,0.0,0.0,8822.0,0.11427609165921838,0.045719320066334994
3363165,0.4000999034266875,150145.0,60073.0,[],50,1.3,0.5,5,5,0.1,0.093995602941192,0.03,2.44,1.18,0,0.5,0,150145.0,0.0,6,7,0.0,0.0,0.0,31838.68658231837,0.5299999431078583,0.21205292605360399
339350,0.4000713775874375,210150.0,84075.0,[],50,1.3,0.5,5,5,0.1,0.0834551322710998,0.02,2.42,1.4,0,0.5,0,210150.0,0.0,6,7,0.0,0.0,0.0,22901.520447729443,0.27239393931286876,0.10897701854736827
3027869,0.5940173114911846,216157.0,128401.0,[],50,1.3,0.5,5,5,0.1,0.0827440955760314,0.03,2.46,1.25,0,0.5,0,216157.0,0.0,10,7,0.0,0.0,0.0,40616.0932327774,0.31632225008198844,0.18790089255854495
9832052,0.6000612726325787,163205.0,97933.0,[],50,1.3,0.5,5,5,0.1,0.0796429007874743,0.01,2.46,1.24,0,0.5,0,163205.0,0.0,10,7,0.0,0.0,0.0,20347.31024465796,0.20776765997833174,0.12467332645849062
1953549,0.6000412456176532,242450.0,145480.0,[],50,1.3,0.5,5,5,0.1,0.0810001487349082,0.02,2.66,1.08,0,0.5,0,242450.0,0.0,10,7,0.0,0.0,0.0,31440.544890483536,0.21611592583505318,0.12967846933587765
3708538,0.6000503674534673,218395.0,131048.0,[],50,1.3,0.5,5,5,0.1,0.0635766064548041,0.02,2.42,1.22,0,0.5,0,218395.0,0.0,10,7,0.0,0.0,0.0,39224.5305587448,0.2993142250072096,0.1796036106996259
9844012,0.6000564891964412,177025.0,106225.0,[],50,1.3,0.5,5,5,0.1,0.077023046173649,0.03,2.4,1.26,0,0.5,0,177025.0,0.0,15,7,0.0,0.0,0.0,24788.55501290049,0.2333589551696916,0.14002855536167486
1093490,0.4000674718305108,222315.0,88941.0,[],50,1.3,0.5,5,5,0.1,0.0715810344594359,0.04,2.46,1.64,0,0.5,0,222315.0,0.0,15,7,0.0,0.0,0.0,16707.440807915395,0.18784858285734807,0.07515210763068346
