ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents,exact_costs,TransmissionRatioOperatorPlacement,TransmissionRatioCentral,PushPullTime,MaxPushPullLatency
5996658,0.6003846826368247,57190.0,34336.0,[],50,1.3,0.1,10,13,0.1,0.08309324904925686,0.07,2.58,2.26,5,0.5,57190.0,0.0,10,7,9873.701141812093,0.2875611935523093,0.17264733592956974,14.44394063949585,11
5760115,0.6003671970624235,57190.0,34335.0,[],50,1.3,0.1,10,10,0.1,0.07549818434158152,0.06,2.58,2.19,5,0.5,57190.0,0.0,10,7,13479.124545577804,0.39257680342443,0.23569023510365106,11.852025270462036,11
9519803,0.7924637174331177,57190.0,45321.0,[],50,1.3,0.1,10,10,0.1,0.07689468924079951,0.02,2.58,2.23,5,0.5,57190.0,0.0,10,7,18454.739051401462,0.40720061453633993,0.322691712736518,11.97968077659607,13
5116494,0.8181452004558639,57190.0,46789.72401407086,"[(<tree.AND object at 0x7f1ff57d2650>, 'J')]",50,1.3,0.1,10,10,0.1,0.07446697956595463,0.05,2.58,2.24,5,1.5,57190.0,0.0,10,7,11613.912628104086,0.2482150273981417,0.2030759333468104,13.044255256652832,13
7577263,0.6003846826368247,57190.0,34336.0,[],50,1.3,0.1,10,10,0.1,0.07327857162309893,0.03,2.58,2.2,5,0.5,57190.0,0.0,10,7,11395.913070596318,0.3318940199963979,0.19926408586459726,13.295624017715454,11
6369018,0.8004291476283106,57190.0,45776.542952863085,"[(<tree.SEQ object at 0x7f42019ff610>, 'J')]",50,1.3,0.1,10,28,0.1,0.04595089552758374,0.53,2.58,2.59,5,1.5,57190.0,0.0,10,7,,,,,
9816116,0.8002273124672146,57190.0,45765.0,[],50,1.3,0.1,10,10,0.1,0.08055158979722396,0.03,2.58,2.26,5,0.5,57190.0,0.0,10,7,20563.278693760767,0.44932325344172985,0.3595607395307006,14.680643558502197,13
6349864,0.6003671970624235,57190.0,34335.0,[],50,1.3,0.1,10,10,0.1,0.07887815518883334,0.03,2.58,2.19,5,0.5,57190.0,0.0,10,7,12589.871608615573,0.3666774896931869,0.2201411367129843,11.803520679473877,11
9420977,0.8002447980416156,57190.0,45766.0,[],50,1.3,0.1,10,15,0.1,0.07363031232435902,0.05,2.58,2.18,5,0.5,57190.0,0.0,10,7,17708.27461981048,0.38693079185007384,0.30963935338014476,14.9294912815094,13
1550236,0.7653960482601854,57190.0,43773.0,[],50,1.3,0.1,10,10,0.1,0.0619814802568826,0.02,2.58,2.2,5,0.5,57190.0,0.0,10,7,25162.250739932024,0.5748349608190443,0.43997640741269495,6.638228178024292,13
