ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents,exact_costs,TransmissionRatioOperatorPlacement,TransmissionRatioCentral,PushPullTime,MaxPushPullLatency
9911438,1.0,73007.0,73007.0,"[(<tree.AND object at 0x7f5e0849a350>, 'D')]",50,1.3,0.1,10,10,0.1,0.07258539079408664,0.09,5.94,0.87,5,1.5,73007.0,0.0,10,1,11536.01865544216,0.15801250093062527,0.15801250093062527,14.912659645080566,15
9479213,1.0,73007.0,73007.0,[],50,1.3,0.1,10,10,0.1,0.06998535907434641,0.03,5.94,0.87,5,0.5,73007.0,0.0,10,1,13255.635964247529,0.1815666438046698,0.1815666438046698,5.798557281494141,15
832839,1.0,73007.0,73007.0,"[(<tree.AND object at 0x7faf7fbae470>, 'I')]",50,1.3,0.1,10,10,0.1,0.08688913038687571,0.06,5.94,0.89,5,1.0,73007.0,0.0,10,1,22065.45647564321,0.30223754538117176,0.30223754538117176,11.43003249168396,15
8480993,1.0,73007.0,73007.0,[],50,1.3,0.1,10,10,0.1,0.07979619154553609,0.04,5.94,0.88,5,0.5,73007.0,0.0,10,1,19714.1163259787,0.270030494691998,0.270030494691998,13.961446285247803,15
3756827,1.0,73007.0,73007.0,"[(<tree.AND object at 0x7f1bc9a912a0>, 'C')]",50,1.3,0.1,10,10,0.1,0.07368510015224747,0.06,5.94,0.91,5,1.5,73007.0,0.0,10,1,17747.930068616042,0.24309901884224858,0.24309901884224858,6.235979080200195,15
2594112,1.0,73007.0,73007.0,"[(<tree.AND object at 0x7ff3aaaffbe0>, 'C')]",50,1.3,0.1,10,10,0.1,0.09056993144745129,0.05,5.94,0.88,5,1.5,73007.0,0.0,10,1,14960.944085737701,0.20492478920840057,0.20492478920840057,9.592560052871704,15
2803718,1.0,73007.0,73007.0,[],50,1.3,0.1,10,10,0.1,0.09100666760902447,0.02,5.94,0.89,5,0.5,73007.0,0.0,10,1,16545.707727099078,0.22663179869189362,0.22663179869189362,10.1281259059906,15
1635120,1.0,73007.0,73007.0,[],50,1.3,0.1,10,10,0.1,0.0722772605168017,0.03,5.94,0.9,5,0.5,73007.0,0.0,10,1,18244.614771398195,0.24990226651414515,0.24990226651414515,12.107964038848877,15
4532006,1.0,73007.0,73007.0,[],50,1.3,0.1,10,10,0.1,1.0,0.03,5.94,0.88,5,0.5,73007.0,0.0,10,1,23372.94272088768,0.3201465985575038,0.3201465985575038,2.3822081089019775,15
8936703,1.0,73007.0,73007.0,[],50,1.3,0.1,10,10,0.1,0.09788978137011493,0.02,5.94,0.88,5,0.5,73007.0,0.0,10,1,18084.96647245788,0.24771551320363636,0.24771551320363636,2.4787819385528564,15
