ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
2594405,0.4002429543245869,246960.0,98844.0,[],50,1.3,0.5,20,20,0.1,0.0694954907157399,0.1,2.46,4.76,0,0.5,0,246960.0,0.0,6,8,0.0,0.0,0.0,23087.0070531874,0.23357014136606571,0.09348480342236556
747317,0.6001389930320599,273395.0,164075.0,[],50,1.3,0.5,20,19,0.1,0.0700327518806682,0.09,2.36,4.94,0,0.5,0,273395.0,0.0,6,8,0.0,0.0,0.0,30608.00840737197,0.1865488856155537,0.1119552603645713
3169264,0.6001740391588107,206850.0,124146.0,[],50,1.3,0.5,20,18,0.1,0.0909941679127306,0.08,2.42,4.06,0,0.5,0,206850.0,0.0,6,8,0.0,0.0,0.0,42157.92923704794,0.3395834681507897,0.20380918171161683
9444073,0.6001601088740344,249830.0,149938.0,[],50,1.3,0.5,20,20,0.1,0.0733104735672977,0.17,2.56,4.48,0,0.5,0,249830.0,0.0,6,8,0.0,0.0,0.0,25719.96500341582,0.1715373354547601,0.10294986592249057
7357252,0.6001796460971885,222660.0,133636.0,[],50,1.3,0.5,20,20,0.1,0.0611736741108365,0.04,2.42,4.97,0,0.5,0,222660.0,0.0,10,8,0.0,0.0,0.0,25956.59889887509,0.194233581511532,0.1165750422117807
8839120,0.6001790189760114,223440.0,134104.0,[],50,1.3,0.5,20,20,0.1,0.0855949540720247,0.06,2.46,5.29,0,0.5,0,223440.0,0.0,10,8,0.0,0.0,0.0,50992.036513270505,0.3802424723592921,0.22821355403361307
1263687,0.6001737509005381,235970.0,141623.0,[],50,1.3,0.5,20,20,0.1,0.0559333566886024,0.13,2.38,5.26,0,0.5,0,235970.0,0.0,10,8,0.0,0.0,0.0,36775.51561627031,0.25967191498746894,0.15584826722155493
7686987,0.4002035140085476,294820.0,117988.0,[],50,1.3,0.5,20,20,0.1,0.0645554764673183,0.12,2.42,5.02,0,0.5,0,294820.0,0.0,10,8,0.0,0.0,0.0,18455.26139482882,0.15641642705045275,0.06259840375425284
7151338,0.4002104155707522,285150.0,114120.0,[],50,1.3,0.5,20,24,0.1,0.0708991154290562,0.08,2.4,5.1,0,0.5,0,285150.0,0.0,15,8,0.0,0.0,0.0,13913.111631029864,0.12191650570478324,0.048792255413045285
2766768,0.4002656266469906,237175.0,94933.0,[],50,1.3,0.5,20,21,0.1,0.0597575741414064,0.07,2.34,5.56,0,1.5,0,237175.0,0.0,15,8,0.0,0.0,0.0,11119.394050590528,0.11712885983367774,0.04688265647977455
8176718,0.400250401686038,239615.0,95906.0,[],50,1.3,0.5,20,20,0.1,0.0726547642762447,0.08,2.38,4.92,0,0.5,0,239615.0,0.0,15,8,0.0,0.0,0.0,16562.88444254417,0.17269914752512014,0.06912290316776568
9834996,0.4002268259488885,264520.0,105868.0,[],50,1.3,0.5,20,20,0.1,0.0787909328452945,0.07,2.46,4.89,0,0.5,0,264520.0,0.0,15,8,0.0,0.0,0.0,23045.194547023268,0.21767856714987785,0.08712080200749761
7255705,0.4002151733041654,278845.0,111598.0,[],50,1.3,0.5,20,20,0.1,0.0865283223620228,0.06,2.4,5.29,0,0.5,0,278845.0,0.0,20,8,0.0,0.0,0.0,32774.999654144885,0.2936880558266715,0.11753841616003473
6695056,0.6001273568788246,321930.0,193199.0,[],50,1.3,0.5,20,21,0.1,0.0740658130695213,0.07,2.42,5.4,0,0.5,0,321930.0,0.0,20,8,0.0,0.0,0.0,30527.6960163665,0.15801166681176662,0.09482712395976299
6906201,0.4002248327806194,266865.0,106806.0,[],50,1.3,0.5,20,20,0.1,0.0765959968567268,0.09,2.42,5.19,0,0.5,0,266865.0,0.0,20,8,0.0,0.0,0.0,33206.61720819795,0.31090591547476687,0.12443226803139397
8143124,0.4002062280882656,290940.0,116436.0,[],50,1.3,0.5,20,20,0.1,0.074515308027246,0.07,2.36,5.41,0,0.5,0,290940.0,0.0,20,8,0.0,0.0,0.0,41479.369238468,0.35624179152897734,0.14257018367521826
9444985,0.4002169161750448,304265.0,121772.0,[],50,1.3,0.5,20,26,0.1,0.0689343739290492,0.24,2.34,5.62,0,1.5,0,304265.0,0.0,25,8,0.0,0.0,0.0,16086.27725667828,0.13210161003086326,0.052869298988310456
932458,0.4001936420848798,340835.0,136400.0,[],50,1.3,0.5,20,31,0.1,0.0732734305909551,0.35,2.42,5.46,0,2.5,0,340835.0,0.0,25,8,0.0,0.0,0.0,18741.52714848396,0.13740122542876804,0.05498709683126428
9368712,0.600124498116966,321290.0,192814.0,[],50,1.3,0.5,20,21,0.1,0.0788997865888584,0.09,2.42,5.18,0,0.5,0,321290.0,0.0,25,8,0.0,0.0,0.0,21881.818462183808,0.11348666830304754,0.06810612985833299
1533103,0.4002009646302251,298560.0,119484.0,[],50,1.3,0.5,20,20,0.1,0.068437915772209,0.14,2.34,5.09,0,0.5,0,298560.0,0.0,25,8,0.0,0.0,0.0,14902.026769113803,0.12471985177190087,0.049913004987653414
