ID,TransmissionRatio,Total Transmissions,Total Savings,Total Transmission INEv,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes
865063,1.0002487277858543,69147,68286.36648240665,69152.19579547504,"[(<tree.SEQ object at 0x7f333f3a9c00>, 'L')]",20,1.3,0.5,10,122,0.1,0.08778923822496418,18.12,4.449999999999999,0.2,0,4.0,0,69135.0,0.0,15
4004695,0.9843567421047701,75969,21874.064345305887,75991.35613374614,[],20,1.3,0.5,10,105,0.1,0.06924213324789953,2.91,4.449999999999999,0.13,0,3.0,0,77199.0,0.0,15
5533370,1.0008031611030748,76679,70731.06586182596,77238.985564452,"[(<tree.AND object at 0x7fe2a9354430>, 'G'), (<tree.SEQ object at 0x7fe2a934bd30>, 'G')]",20,1.3,0.5,10,96,0.1,0.08644675262970353,18.1,4.449999999999999,0.24,0,3.5,0,77177.0,0.0,15
8331725,0.9927982109952838,75966,75935.6131577088,76643.02909062491,"[(<tree.SEQ object at 0x7f51a0286f80>, 'O')]",20,1.3,0.5,10,61,0.1,0.0818918516161634,0.9,4.449999999999999,0.17,0,3.0,0,77199.0,0.0,15
9660118,0.9856444858123676,75946,26558.961765679454,76068.09883705528,"[(<tree.AND object at 0x7f0820c798a0>, 'G'), (<tree.AND object at 0x7f0820c7b040>, 'K')]",20,1.3,0.5,10,109,0.1,0.07168844285880578,5.85,4.449999999999999,0.18,0,3.5,0,77176.0,0.0,15
3370328,0.9999857411105496,77195,77151.0552523405,77197.89922799332,[],20,1.3,0.5,10,151,0.1,0.07124631718189325,14.01,4.449999999999999,0.2,0,4.0,0,77199.0,0.0,15
8024719,1.0336921462713247,79800,67988.50140729261,79800.0,"[(<tree.SEQ object at 0x7fb67d6a9c30>, 'O'), (<tree.AND object at 0x7fb67d6b0070>, 'J')]",20,1.3,0.5,10,106,0.1,0.0756538023607605,2.38,4.449999999999999,0.17,0,3.5,0,77199.0,0.0,15
1915462,0.9938050849209974,76167,23247.248213724433,76720.75875081608,"[(<tree.AND object at 0x7f0627753ac0>, 'J'), (<tree.SEQ object at 0x7f062775dde0>, 'A'), (<tree.AND object at 0x7f062775c7c0>, 'L')]",20,1.3,0.5,10,129,0.1,0.08667520655161262,5.97,4.449999999999999,0.21,0,4.0,0,77199.0,0.0,15
7084963,0.9839293694760983,75951,69222.63397026603,75958.36339418532,[],20,1.3,0.5,10,148,0.1,0.07637642906549753,11.8,4.449999999999999,0.18,0,3.5,0,77199.0,0.0,15
2345704,0.9840151930420076,75912,14512.700536334312,75942.35653820998,"[(<tree.AND object at 0x7fd2307dcbb0>, 'L'), (<tree.SEQ object at 0x7fd2307de140>, 'O')]",20,1.3,0.5,10,95,0.1,0.0633897185164477,6.38,4.449999999999999,0.22,0,4.5,0,77176.0,0.0,15
2839364,0.9844280062300576,75920,75881.16918717438,75975.20023681715,"[(<tree.SEQ object at 0x7f6253b39d50>, 'J')]",20,1.3,0.5,10,93,0.1,0.06726344450767614,3.03,4.449999999999999,0.18,0,3.5,0,77177.0,0.0,15
9503442,0.9847766605805139,75912,21384.440729796905,76001.12355696174,[],20,1.3,0.5,10,150,0.1,0.08161595850628249,28.61,4.449999999999999,0.26,0,3.0,0,77176.0,0.0,15
7049310,0.9872676461141654,75993,41041.34304300691,76216.07501236745,"[(<tree.SEQ object at 0x7f2dacea3a90>, 'C')]",20,1.3,0.5,10,48,0.1,0.07636403795007055,0.9,4.449999999999999,0.1,0,2.5,0,77199.0,0.0,15
1910318,0.9999698015080235,69633,16293.510155582288,69636.89700721725,"[(<tree.AND object at 0x7f9f2dd56140>, 'G'), (<tree.AND object at 0x7f9f2dd56980>, 'L')]",20,1.3,0.5,10,59,0.1,0.08213533920206273,3.43,4.449999999999999,0.15,0,4.5,0,69639.0,0.0,15
945407,0.9836782845360721,75873,6205.597888400147,75874.05712112084,"[(<tree.AND object at 0x7fa97423b850>, 'D')]",20,1.3,0.5,10,145,0.1,0.08949946822356937,29.59,4.449999999999999,0.22,0,3.0,0,77133.0,0.0,15
7563578,0.9878013167393953,76179,76136.3314937216,76230.60321541262,"[(<tree.AND object at 0x7efc3d54bd00>, 'K')]",20,1.3,0.5,10,58,0.1,0.08605181858611713,1.3,4.449999999999999,0.15,0,3.0,0,77172.0,0.0,15
4167701,1.0331940414671144,79761,57514.82259452302,79761.54680721977,"[(<tree.AND object at 0x7f21675dfbb0>, 'K'), (<tree.AND object at 0x7f21675dff10>, 'J')]",20,1.3,0.5,10,133,0.1,0.07707637249862585,13.8,4.449999999999999,0.25,0,4.5,0,77199.0,0.0,15
910818,0.9901580551468177,67379,61298.00511863861,67746.61413314527,"[(<tree.AND object at 0x7f1f7a1bceb0>, 'J'), (<tree.AND object at 0x7f1f7a1afe50>, 'D')]",20,1.3,0.5,10,59,0.1,0.07481368223853377,1.06,4.449999999999999,0.13,0,3.5,0,68420.0,0.0,15
9092434,0.9839544072928176,75939,63648.88185097072,75960.29628859823,"[(<tree.SEQ object at 0x7fcc5bd18d00>, 'L')]",20,1.3,0.5,10,75,0.1,0.08797396068245258,1.72,4.449999999999999,0.22,0,3.0,0,77199.0,0.0,15
9859560,1.018897235428824,78303,42284.00318159993,78657.84767786978,"[(<tree.AND object at 0x7fe3b5f8aaa0>, 'L')]",20,1.3,0.5,10,112,0.1,0.06809284509112098,5.86,4.449999999999999,0.12,0,4.5,0,77199.0,0.0,15
616442,0.9846876366949275,75950,75905.05064159841,76001.14586302459,"[(<tree.AND object at 0x7ff05c90ae00>, 'L')]",20,1.3,0.5,10,108,0.1,0.07214406170003819,9.32,4.449999999999999,0.21,0,4.5,0,77183.0,0.0,15
8439930,0.9841469583104199,75954,23858.973939001593,75975.1610346061,[],20,1.3,0.5,10,158,0.1,0.07695202466582945,29.44,4.449999999999999,0.19,0,3.5,0,77199.0,0.0,15
8469050,1.0,77188,50751.45145043489,77188.0,[],20,1.3,0.5,10,63,0.1,0.07044409580379296,1.09,4.449999999999999,0.15,0,3.0,0,77188.0,0.0,15
8210613,1.0,77199,73411.14066312737,77199.0,[],20,1.3,0.5,10,98,0.1,0.07848605021161194,3.78,4.449999999999999,0.12,0,3.0,0,77199.0,0.0,15
3799206,0.9842039329344914,75453,75427.4440225778,75483.52063641082,[],20,1.3,0.5,10,88,0.1,0.06600399478678212,5.83,4.449999999999999,0.19,0,3.0,0,76695.0,0.0,15
1933128,1.0064403261798764,76026,19176.900665949423,77696.18674076028,"[(<tree.AND object at 0x7f44e2360970>, 'O'), (<tree.AND object at 0x7f44e2346830>, 'J')]",20,1.3,0.5,10,174,0.1,0.06850291655384405,19.89,4.449999999999999,0.23,0,4.5,0,77199.0,0.0,15
8918376,1.0,77166,27402.610436870946,77166.0,"[(<tree.SEQ object at 0x7f0f2c2d95d0>, 'G')]",20,1.3,0.5,10,71,0.1,0.08850369472768214,2.96,4.449999999999999,0.13,0,3.5,0,77166.0,0.0,15
2536556,0.9903938208303662,75984,68300.8841690079,76457.41257428344,"[(<tree.AND object at 0x7ff71c88de10>, 'O'), (<tree.SEQ object at 0x7ff71c88ff70>, 'O'), (<tree.AND object at 0x7ff71c88e590>, 'A'), (<tree.AND object at 0x7ff71c88fcd0>, 'O')]",20,1.3,0.5,10,86,0.1,0.06579240596716403,9.24,4.449999999999999,0.3,0,4.0,0,77199.0,0.0,15
3709927,1.0002431315579052,77189,77159.57249105746,77201.7656230338,[],20,1.3,0.5,10,180,0.1,0.06751115081697359,63.07,4.449999999999999,0.28,0,4.0,0,77183.0,0.0,15
1088244,1.0026781323184286,69690,16044.336744755801,69825.50245652306,"[(<tree.AND object at 0x7f9f622126b0>, 'L')]",20,1.3,0.5,10,112,0.1,0.08804335315854792,4.27,4.449999999999999,0.19,0,4.0,0,69639.0,0.0,15
4963945,1.0001559039987868,77208,77197.01697754851,77211.03563280235,"[(<tree.SEQ object at 0x7f39392ef1f0>, 'G'), (<tree.AND object at 0x7f39392eea70>, 'L')]",20,1.3,0.5,10,79,0.1,0.062281198547507084,2.48,4.449999999999999,0.15,0,3.0,0,77199.0,0.0,15
6608242,0.9860456230832896,75915,70262.89396088583,76080.32214023737,"[(<tree.AND object at 0x7f059cc35ff0>, 'J')]",20,1.3,0.5,10,100,0.1,0.06999406280488675,3.63,4.449999999999999,0.14,0,3.5,0,77157.0,0.0,15
8433390,0.9844288660042173,75963,52914.22574308771,75996.92402665957,[],20,1.3,0.5,10,101,0.1,0.08262776045547998,4.09,4.449999999999999,0.17,0,4.0,0,77199.0,0.0,15
397636,0.9959310976339273,76674,76674.0,76884.88480624155,[],20,1.3,0.5,10,67,0.1,0.08102457085055875,0.98,4.449999999999999,0.1,0,3.5,0,77199.0,0.0,15
1841741,0.9845141456540196,75957,19713.93857949462,76003.50753034466,[],20,1.3,0.5,10,178,0.1,0.06375527844389997,35.16,4.449999999999999,0.37,0,3.0,0,77199.0,0.0,15
6070467,0.9839515958519065,75939,62680.233028251896,75960.07924817133,[],20,1.3,0.5,10,132,0.1,0.07907690522713955,6.35,4.449999999999999,0.18,0,4.0,0,77199.0,0.0,15
718846,0.989949576946438,76173,22724.92246526814,76423.11739068807,"[(<tree.SEQ object at 0x7f4d58a630d0>, 'J'), (<tree.SEQ object at 0x7f4d58a62b90>, 'L')]",20,1.3,0.5,10,127,0.1,0.073082108902212,7.26,4.449999999999999,0.17,0,3.5,0,77199.0,0.0,15
8170089,0.9820165117969124,67152,11059.14615688791,67175.82150597959,[],20,1.3,0.5,10,104,0.1,0.0737930434603508,4.2,4.449999999999999,0.15,0,4.0,0,68406.0,0.0,15
9118199,1.0,77183,68589.38530682624,77183.0,"[(<tree.AND object at 0x7f62746debc0>, 'D')]",20,1.3,0.5,10,107,0.1,0.08142681997155114,8.03,4.449999999999999,0.21,0,3.5,0,77183.0,0.0,15
8220658,0.9348086944722279,17407,17006.264299020222,17408.00750846183,[],20,1.3,0.5,10,146,0.1,0.08101893946848027,9.56,4.449999999999999,0.28,0,3.0,0,18622.0,0.0,15
3718979,1.0002101539139423,69639,69139.38833119192,69653.63490841303,"[(<tree.AND object at 0x7f3faec91600>, 'J'), (<tree.AND object at 0x7f3faec92320>, 'D')]",20,1.3,0.5,10,103,0.1,0.07839130951372739,5.36,4.449999999999999,0.32,0,3.5,0,69639.0,0.0,15
5201643,0.9854157753885106,75954,75898.12141330217,76073.11244421762,"[(<tree.SEQ object at 0x7fd6db6edea0>, 'G')]",20,1.3,0.5,10,129,0.1,0.08364674044674861,15.42,4.449999999999999,0.3,0,4.0,0,77199.0,0.0,15
7096372,0.9846108633875301,75471,18082.90274608171,75514.73016750663,"[(<tree.AND object at 0x7fcf4f423cd0>, 'J'), (<tree.AND object at 0x7fcf4f422050>, 'D')]",20,1.3,0.5,10,61,0.1,0.08274801413641777,0.78,4.449999999999999,0.13,0,3.0,0,76695.0,0.0,15
9808500,0.9837930302409666,75939,14084.947819730041,75947.83814157239,"[(<tree.SEQ object at 0x7f202b444130>, 'K')]",20,1.3,0.5,10,128,0.1,0.07672911612410666,12.91,4.449999999999999,0.31,0,3.5,0,77199.0,0.0,15
3911844,0.9999463176355498,77120,77120.0,77121.85969395941,"[(<tree.AND object at 0x7fc2714539d0>, 'L')]",20,1.3,0.5,10,73,0.1,0.07506227656814253,4.57,4.449999999999999,0.07,0,4.5,0,77126.0,0.0,15
2782016,0.9857150799873101,75975,26815.692117024304,76096.21845994036,"[(<tree.SEQ object at 0x7f357c90c700>, 'G'), (<tree.AND object at 0x7f357c903f40>, 'J')]",20,1.3,0.5,10,79,0.1,0.07787805069733308,2.3,4.449999999999999,0.2,0,3.0,0,77199.0,0.0,15
180204,0.9846267222292373,75941,25654.220506856353,75996.44430181923,"[(<tree.AND object at 0x7f219fb9baf0>, 'J'), (<tree.SEQ object at 0x7f219fbb1540>, 'L')]",20,1.3,0.5,10,187,0.1,0.0684230218503907,43.73,4.449999999999999,0.47,0,4.5,0,77183.0,0.0,15
6098841,0.9873703027241285,76224,19610.65235232536,76224.0,[],20,1.3,0.5,10,28,0.1,0.08391748177689709,0.16,4.449999999999999,0.06,0,2.5,0,77199.0,0.0,15
7709551,0.9882341671438885,75966,69073.63043049937,76290.68946934104,"[(<tree.AND object at 0x7fe6926bc970>, 'O'), (<tree.SEQ object at 0x7fe6926bee30>, 'G')]",20,1.3,0.5,10,130,0.1,0.08023460650049233,10.48,4.449999999999999,0.24,0,3.5,0,77199.0,0.0,15
9536320,1.000208641995832,69651,56033.24942106592,69653.52961994775,"[(<tree.AND object at 0x7f34a94dfe50>, 'A')]",20,1.3,0.5,10,105,0.1,0.07979309642973781,4.18,4.449999999999999,0.14,0,3.0,0,69639.0,0.0,15
2463752,0.9870409044877371,75972,62494.5041366432,76198.57078554881,"[(<tree.AND object at 0x7f279e134eb0>, 'G')]",20,1.3,0.5,10,134,0.1,0.07359648822311697,17.77,4.449999999999999,0.27,0,4.0,0,77199.0,0.0,15
2067245,0.9923567997409939,74388,46768.65700839144,75051.94476441137,"[(<tree.SEQ object at 0x7f10f11885b0>, 'K')]",20,1.3,0.5,10,80,0.1,0.07608612519767746,2.93,4.449999999999999,0.09,0,4.5,0,75630.0,0.0,15
6479572,0.9828657726806932,67172,18727.019807854,67263.40201917592,[],20,1.3,0.5,10,107,0.1,0.07061880951302883,12.9,4.449999999999999,0.19,0,4.5,0,68436.0,0.0,15
1426834,0.9999780451050866,77137,46600.66750330708,77151.30611399274,[],20,1.3,0.5,10,163,0.1,0.07215968896531916,28.5,4.449999999999999,0.19,0,4.5,0,77153.0,0.0,15
7766615,0.9845854764882735,75921,22951.745006403944,75952.8928272584,"[(<tree.SEQ object at 0x7f846bc3b850>, 'D'), (<tree.SEQ object at 0x7f846bc3ba30>, 'G'), (<tree.SEQ object at 0x7f846bc3abf0>, 'O'), (<tree.AND object at 0x7f846bc3bf70>, 'K')]",20,1.3,0.5,10,79,0.1,0.08161367393076066,4.74,4.449999999999999,0.17,0,3.5,0,77142.0,0.0,15
8608726,0.999522245592104,3990640,3987886.324513701,3990643.5411610003,[],20,1.3,0.5,10,170,0.1,0.06921145304482886,23.91,4.0,0.22,0,4.5,0,3992551.0,0.0,20
4340802,0.9995908335827983,3988330,570158.7419976963,3988737.274603791,"[(<tree.SEQ object at 0x7f0bb5df3910>, 'E'), (<tree.SEQ object at 0x7f0bb5df3a30>, 'E'), (<tree.AND object at 0x7f0bb5dfcf10>, 'O')]",20,1.3,0.5,10,81,0.1,0.07981156673541501,1.76,4.0,0.19,0,3.5,0,3990370.0,0.0,20
6204717,0.9185491066632042,14381,11780.670402346801,14494.704903145363,"[(<tree.SEQ object at 0x7ff1e9a84640>, 'G'), (<tree.AND object at 0x7ff1e9a77b20>, 'O'), (<tree.AND object at 0x7ff1e9a77040>, 'E'), (<tree.SEQ object at 0x7ff1e9a77e20>, 'N'), (<tree.SEQ object at 0x7ff1e9a77fa0>, 'N'), (<tree.AND object at 0x7ff1e9a77880>, 'O')]",20,1.3,0.5,10,65,0.1,0.08077250102355085,2.02,4.0,0.17,0,3.5,0,15780.0,0.0,20
361815,0.9999432327230173,3992257,1363345.1646696313,3992383.350402246,"[(<tree.AND object at 0x7f3de4212980>, 'T')]",20,1.3,0.5,10,100,0.1,0.0823532056353736,6.63,4.0,0.16,0,4.0,0,3992610.0,0.0,20
7466897,0.999998407329946,3985881,2001687.094965634,3985888.6517843953,[],20,1.3,0.5,10,65,0.1,0.07760376643141148,0.99,4.0,0.13,0,3.5,0,3985895.0,0.0,20
5532536,1.0000203443345073,3985922,3984360.333559273,3985932.08948604,[],20,1.3,0.5,10,37,0.1,0.07622742579958099,0.53,4.0,0.09,0,2.5,0,3985851.0,0.0,20
9417907,0.9994583041149729,3990416,3983690.339073859,3990473.205508389,"[(<tree.AND object at 0x7f95bea653c0>, 'F'), (<tree.AND object at 0x7f95bea64100>, 'S')]",20,1.3,0.5,10,117,0.1,0.07574786662803357,5.7,4.0,0.22,0,3.0,0,3992636.0,0.0,20
2583513,0.9996470640885853,3990546,1332440.7986169304,3990892.973254987,"[(<tree.AND object at 0x7fb62f1e34c0>, 'I'), (<tree.SEQ object at 0x7fb62f1ed900>, 'F'), (<tree.AND object at 0x7fb62f1ece20>, 'E'), (<tree.AND object at 0x7fb62f1e3280>, 'I')]",20,1.3,0.5,10,78,0.1,0.07193586482701227,1.62,4.0,0.17,0,4.5,0,3992302.0,0.0,20
9670922,0.9995218129391036,3990339,3985896.056289705,3990686.7922534132,"[(<tree.AND object at 0x7fc5fd7ab2e0>, 'F')]",20,1.3,0.5,10,65,0.1,0.0836965194410931,3.51,4.0,0.26,0,4.0,0,3992596.0,0.0,20
4790350,0.9994783722010254,3990390,409701.47284891084,3990553.330071213,"[(<tree.AND object at 0x7f56a7aaf700>, 'F'), (<tree.SEQ object at 0x7f56a7aaee60>, 'G'), (<tree.SEQ object at 0x7f56a7aaeb60>, 'G')]",20,1.3,0.5,10,55,0.1,0.08140018553704445,1.31,4.0,0.21,0,3.0,0,3992636.0,0.0,20
1116900,0.9999747032400849,3991430,3988742.7239299724,3991540.0244159554,"[(<tree.AND object at 0x7fc4fb1f8d90>, 'E'), (<tree.AND object at 0x7fc4fb1faf50>, 'T'), (<tree.AND object at 0x7fc4fb1f9330>, 'S')]",20,1.3,0.5,10,84,0.1,0.07579672410294891,4.28,4.0,0.25,0,4.5,0,3991641.0,0.0,20
517892,0.9999621809559542,3982695,237188.0861535149,3982720.3716262225,[],20,1.3,0.5,10,60,0.1,0.0747573917084437,1.27,4.0,0.12,0,2.5,0,3982871.0,0.0,20
8795305,0.9995029883250313,3990396,3986027.513474447,3990541.6679653837,"[(<tree.AND object at 0x7fa35f246e30>, 'S'), (<tree.SEQ object at 0x7fa35f247370>, 'O'), (<tree.SEQ object at 0x7fa35f246950>, 'F'), (<tree.AND object at 0x7fa35f250130>, 'T')]",20,1.3,0.5,10,75,0.1,0.07628478159633717,2.21,4.0,0.12,0,3.5,0,3992526.0,0.0,20
2052900,0.9997584101477102,3990909,3988387.3724176483,3991533.4529979127,[],20,1.3,0.5,10,59,0.1,0.0741197757480713,3.73,4.0,0.18,0,4.0,0,3992498.0,0.0,20
1881211,0.9996431094260343,3991029,196661.34204283715,3991196.0711996825,"[(<tree.AND object at 0x7fc8bb747c40>, 'E'), (<tree.AND object at 0x7fc8bb747d60>, 'E'), (<tree.SEQ object at 0x7fc8bb750340>, 'E')]",20,1.3,0.5,10,104,0.1,0.08278814492169319,3.88,4.0,0.18,0,4.5,0,3992621.0,0.0,20
6622841,0.9995861206568589,3990558,3987031.5386296883,3990662.6632901877,"[(<tree.AND object at 0x7f1b236ba470>, 'G')]",20,1.3,0.5,10,73,0.1,0.08194005613329439,1.65,4.0,0.14,0,3.5,0,3992315.0,0.0,20
7708877,0.9998152631876381,3990152,734254.5083006746,3991744.441601908,"[(<tree.AND object at 0x7f7fce7286a0>, 'O'), (<tree.AND object at 0x7f7fce728400>, 'O'), (<tree.AND object at 0x7f7fce728520>, 'O')]",20,1.3,0.5,10,64,0.1,0.0875377017968748,2.6,4.0,0.17,0,3.0,0,3992482.0,0.0,20
6854075,0.9995243914614784,3989465,3983891.7626389223,3989786.5205309116,"[(<tree.SEQ object at 0x7ff1da228e50>, 'S'), (<tree.SEQ object at 0x7ff1da228af0>, 'M')]",20,1.3,0.5,10,90,0.1,0.0790040089260534,2.68,4.0,0.16,0,3.5,0,3991685.0,0.0,20
2969412,1.0000844928297008,3992827,3992510.7142715896,3992847.338467509,"[(<tree.AND object at 0x7fdcd123cdc0>, 'G'), (<tree.AND object at 0x7fdcd123d060>, 'G')]",20,1.3,0.5,10,43,0.1,0.08619662015223287,1.18,4.0,0.17,0,3.5,0,3992510.0,0.0,20
3098658,1.0003623647089916,3994050,3993828.328386521,3994068.785309144,"[(<tree.SEQ object at 0x7f76d030e980>, 'T')]",20,1.3,0.5,10,56,0.1,0.0713499030337871,0.99,4.0,0.11,0,3.5,0,3992622.0,0.0,20
8665016,0.9994631430130033,3990179,3988728.9472965687,3990219.672028823,"[(<tree.AND object at 0x7fd3f8b13dc0>, 'N')]",20,1.3,0.5,10,115,0.1,0.06831171651049983,6.7,4.0,0.14,0,4.0,0,3992363.0,0.0,20
5296410,0.9994666307371355,3990347,3990189.6823208,3990491.4586803326,"[(<tree.SEQ object at 0x7f5c70801540>, 'S'), (<tree.AND object at 0x7f5c70801960>, 'O')]",20,1.3,0.5,10,105,0.1,0.08044232101316398,4.63,4.0,0.15,0,4.5,0,3992621.0,0.0,20
7033819,0.9997753415758714,3989143,3767836.91036085,3989148.602778098,"[(<tree.AND object at 0x7fae0b0249d0>, 'N')]",20,1.3,0.5,10,77,0.1,0.08741100498802992,6.16,4.0,0.23,0,4.0,0,3990045.0,0.0,20
5627961,1.000026155139239,3983375,1331121.9883103748,3983437.184629251,"[(<tree.AND object at 0x7f3857f3bd60>, 'E')]",20,1.3,0.5,10,76,0.1,0.06982073702169102,1.79,4.0,0.16,0,3.0,0,3983333.0,0.0,20
897655,1.0000080726646738,3992616,639957.2124853313,3992642.2310017035,"[(<tree.SEQ object at 0x7f685b2bb310>, 'G'), (<tree.AND object at 0x7f685b2bb5b0>, 'O')]",20,1.3,0.5,10,66,0.1,0.08386325390400316,6.8,4.0,0.15,0,3.5,0,3992610.0,0.0,20
5246016,0.913691327628851,14435,13258.249393295997,14619.974933389245,"[(<tree.AND object at 0x7faf63b542e0>, 'O')]",20,1.3,0.5,10,126,0.1,0.07654644657296705,7.86,4.0,0.2,0,4.5,0,16001.0,0.0,20
7758155,0.9999748260954797,3981925,3981750.867445642,3981956.7560772877,"[(<tree.SEQ object at 0x7f977e372860>, 'D')]",20,1.3,0.5,10,86,0.1,0.08013215481845144,2.58,4.0,0.16,0,3.5,0,3982057.0,0.0,20
1261047,0.9995638063261088,3987328,787830.7288518522,3987453.938813275,[],20,1.3,0.5,10,184,0.1,0.08051456697254811,17.14,4.0,0.22,0,4.0,0,3989194.0,0.0,20
5096264,1.0000836040250876,3986027,2129815.131841989,3986214.2356951204,"[(<tree.AND object at 0x7fef98f725f0>, 'G'), (<tree.AND object at 0x7fef98f7c310>, 'O'), (<tree.SEQ object at 0x7fef98f72ad0>, 'E')]",20,1.3,0.5,10,123,0.1,0.08082975392551674,5.84,4.0,0.19,0,3.5,0,3985881.0,0.0,20
9716777,0.9995678159012371,3989876,3983179.196434201,3989941.8649950433,"[(<tree.AND object at 0x7f65b7002080>, 'O'), (<tree.SEQ object at 0x7f65b6feafe0>, 'O')]",20,1.3,0.5,10,135,0.1,0.07710547262372988,18.58,4.0,0.24,0,4.0,0,3991667.0,0.0,20
4127817,0.9996683383660729,3990144,3987099.4503143085,3990373.107250838,"[(<tree.AND object at 0x7fe2fdaed840>, 'O'), (<tree.AND object at 0x7fe2fdaed960>, 'O'), (<tree.SEQ object at 0x7fe2fdaedea0>, 'E'), (<tree.AND object at 0x7fe2fdaee2c0>, 'O')]",20,1.3,0.5,10,128,0.1,0.07181704174503481,8.28,4.0,0.19,0,4.0,0,3991697.0,0.0,20
3990505,0.9996063239941582,3990713,3983043.661149908,3990791.3024802892,"[(<tree.AND object at 0x7f59ff55c790>, 'I'), (<tree.SEQ object at 0x7f59ff55d5d0>, 'I')]",20,1.3,0.5,10,132,0.1,0.07141103047311781,16.03,4.0,0.31,0,4.0,0,3992363.0,0.0,20
7835018,1.0002437741112817,3993166,3992809.814573148,3993293.224259952,"[(<tree.AND object at 0x7f185a2d9030>, 'E'), (<tree.AND object at 0x7f185a2d9f90>, 'O'), (<tree.AND object at 0x7f185a2d9e10>, 'O')]",20,1.3,0.5,10,110,0.1,0.07862682011728048,6.64,4.0,0.14,0,4.5,0,3992320.0,0.0,20
1003284,0.9996882352426447,3988926,3988887.7089934815,3989130.9417063682,"[(<tree.AND object at 0x7f2b13e47250>, 'I'), (<tree.SEQ object at 0x7f2b13e55750>, 'E')]",20,1.3,0.5,10,71,0.1,0.07247302590727156,1.16,4.0,0.18,0,3.0,0,3990375.0,0.0,20
1585010,0.9997625451747788,3990280,3298267.604763414,3991657.936440093,"[(<tree.SEQ object at 0x7f6f9aeab070>, 'F')]",20,1.3,0.5,10,112,0.1,0.07084951898262393,6.77,4.0,0.19,0,3.0,0,3992606.0,0.0,20
8916891,1.0004112656404085,3986995,3986972.119541674,3987151.104145036,"[(<tree.AND object at 0x7f11de170250>, 'F')]",20,1.3,0.5,10,148,0.1,0.07833116008940885,18.91,4.0,0.23,0,3.5,0,3985512.0,0.0,20
4097903,0.9996075411993925,3990968,3990806.295269767,3991069.054864178,"[(<tree.SEQ object at 0x7f75ff223370>, 'O')]",20,1.3,0.5,10,162,0.1,0.07696917390162097,20.17,4.0,0.25,0,4.0,0,3992636.0,0.0,20
451648,0.9996326081270013,3990918,3981534.4365712954,3991034.1875796607,[],20,1.3,0.5,10,112,0.1,0.06610107944207756,11.12,4.0,0.2,0,4.5,0,3992501.0,0.0,20
672359,0.9995610372707977,3990258,1661175.8069862938,3990696.463690759,"[(<tree.SEQ object at 0x7fcc1f16d390>, 'G'), (<tree.SEQ object at 0x7fcc1f16d4b0>, 'G')]",20,1.3,0.5,10,96,0.1,0.06900516959722022,4.47,4.0,0.25,0,3.0,0,3992449.0,0.0,20
6136755,0.9995546538271043,3988081,3985595.1282217875,3988193.0821305313,[],20,1.3,0.5,10,120,0.1,0.07649227073668474,9.09,4.0,0.27,0,4.0,0,3989970.0,0.0,20
9863964,0.8504131533474468,11611,8402.773209746838,11677.023008613793,[],20,1.3,0.5,10,117,0.1,0.07467018160374292,8.45,4.0,0.17,0,4.0,0,13731.0,0.0,20
5262431,0.9997122480393262,3991228,3985855.3538411,3991361.1474194904,"[(<tree.AND object at 0x7f35b86e5420>, 'O'), (<tree.AND object at 0x7f35b86e5de0>, 'S'), (<tree.AND object at 0x7f35b86e57e0>, 'G')]",20,1.3,0.5,10,71,0.1,0.08097250989248307,3.67,4.0,0.2,0,4.5,0,3992510.0,0.0,20
1568459,0.9994410060249902,3990013,3985795.2700633854,3990107.306552803,[],20,1.3,0.5,10,115,0.1,0.08312842835773844,10.82,4.0,0.17,0,4.5,0,3992339.0,0.0,20
2669198,0.9999936203786688,3988596,2083830.6789241706,3988743.5531642023,[],20,1.3,0.5,10,200,0.1,0.0715833634897107,88.89,4.0,0.33,0,4.5,0,3988769.0,0.0,20
7829364,0.9995203899217955,3990004,1868854.9736878988,3990448.2224693494,"[(<tree.SEQ object at 0x7f033d9812d0>, 'S')]",20,1.3,0.5,10,217,0.1,0.07502093264098576,42.25,4.0,0.4,0,4.5,0,3992363.0,0.0,20
5072182,1.0000719588891591,3986018,3983945.081303151,3986066.8123012325,"[(<tree.AND object at 0x7fb1e2066500>, 'F'), (<tree.AND object at 0x7fb1e2066500>, 'F'), (<tree.AND object at 0x7fb1e2066800>, 'F')]",20,1.3,0.5,10,60,0.1,0.07686688916416838,1.18,4.0,0.14,0,3.5,0,3985780.0,0.0,20
6351535,0.9995331696603481,3990559,1020857.8272589552,3990636.17986894,"[(<tree.SEQ object at 0x7fb27227de40>, 'D')]",20,1.3,0.5,10,149,0.1,0.07381562128607086,13.39,4.0,0.28,0,4.5,0,3992500.0,0.0,20
8640475,0.9999788635853423,3984789,1366157.5541340876,3984885.7720216815,"[(<tree.AND object at 0x7f1435512c50>, 'I'), (<tree.AND object at 0x7f143551d1e0>, 'F')]",20,1.3,0.5,10,96,0.1,0.07756812309394391,4.78,4.0,0.16,0,4.0,0,3984970.0,0.0,20
