ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
8930568,1.0,248087.0,248087.0,[],50,1.5,0.5,10,10,0.1,0.0679446044104865,0.05,2.9,1.72,0,0.5,0,248087.0,0.0,10,4,0.0,0.0,0.0,75006.43830659195,0.3023392531917914,0.3023392531917914
8123000,0.7896984404688,265785.0,209890.0,[],50,1.5,0.5,10,10,0.1,0.0822486226716625,0.04,2.82,1.92,0,0.5,0,265785.0,0.0,10,4,0.0,0.0,0.0,24278.501791416304,0.11567250365151414,0.09134639573872229
7960457,0.7952261658830238,213958.0,170145.0,[],50,1.5,0.5,10,10,0.1,0.0716800623125374,0.04,3.06,1.7,0,0.5,0,213958.0,0.0,10,4,0.0,0.0,0.0,62623.99444297934,0.3680625022362064,0.2926929324586103
7472945,1.0000043761186452,228513.0,228514.0,[],50,1.5,0.5,10,9,0.1,0.0591924344676061,0.04,3.06,1.52,0,0.5,0,228513.0,0.0,10,4,0.0,0.0,0.0,81704.06871008399,0.3575451338214901,0.35754669848141674
5304044,0.8000372453350217,268490.0,214802.0,[],50,1.5,0.5,10,10,0.1,0.06543711647226991,0.05,3.0,1.95,0,0.5,0,268490.0,0.0,10,4,,,,32686.477197415385,,
5413912,0.7895127114077178,231957.0,183133.0,[],50,1.5,0.5,10,10,0.1,0.08241528858970118,0.05,2.86,1.83,0,0.5,0,231957.0,0.0,10,4,,,,22861.71736239238,,
1070408,0.5941830460960148,251128.0,149216.0,[],50,1.5,0.5,10,10,0.1,0.0726511049283454,0.03,2.76,1.97,0,0.5,0,251128.0,0.0,10,4,,,,14146.870368140666,,
558139,1.0,260880.0,260880.0,[],50,1.5,0.5,10,10,0.1,0.06841216627695162,0.04,2.98,1.72,0,0.5,0,260880.0,0.0,10,4,,,,29869.599120700204,,
7587766,0.7914515135158373,209347.0,165688.0,[],50,1.5,0.5,10,10,0.1,0.0733580237241765,0.03,2.98,1.83,0,0.5,0,209347.0,0.0,10,4,,,,37291.70355845614,,
7623898,1.0,247058.0,247058.0,[],50,1.5,0.5,10,10,0.1,0.09214652858799591,0.03,3.34,1.52,0,0.5,0,247058.0,0.0,10,4,,,,110899.8790624181,,
4935394,1.0,287656.0,287656.0,[],50,1.5,0.5,10,10,0.1,0.07038905753004664,0.04,3.12,1.8,0,0.5,0,287656.0,0.0,10,4,,,,74989.90101991963,,
6777779,1.0000128290106696,233845.0,233848.0,[],50,1.5,0.5,10,10,0.1,0.07960073799251925,0.05,2.96,1.76,0,0.5,0,233845.0,0.0,10,4,,,,80705.55119312208,,
230603,1.0,245818.0,245818.0,[],50,1.5,0.5,10,10,0.1,0.0746607235673897,0.04,2.92,1.8,0,0.5,0,245818.0,0.0,10,4,,,,67950.32137469063,,
5042404,0.400136465985853,219835.0,87964.0,[],50,1.5,0.5,10,10,0.1,0.06101652859072164,0.05,2.78,2.01,0,0.5,0,219835.0,0.0,10,4,,,,18843.75417424255,,
4240398,1.0,280393.0,280393.0,[],50,1.5,0.5,10,10,0.1,1.0,0.06,3.1,1.58,0,0.5,0,280393.0,0.0,10,4,,,,74975.49859810159,,
725987,1.0,222774.0,222774.0,[],50,1.5,0.5,10,10,0.1,0.06921988631377883,0.03,3.18,2.73,0,0.5,0,222774.0,0.0,10,4,,,,98684.9007133841,,
9545157,0.6000910435871173,219675.0,131825.0,[],50,1.5,0.5,10,10,0.1,0.06635039077976573,0.08,2.86,1.93,0,0.5,0,219675.0,0.0,10,4,,,,15616.658344625175,,
6294496,0.8000471798259065,211955.0,169574.0,[],50,1.5,0.5,10,10,0.1,0.07706035453614338,0.03,2.86,1.83,0,0.5,0,211955.0,0.0,10,4,,,,53513.810141436785,,
8810953,0.6001032924467399,193625.0,116195.0,[],50,1.5,0.5,10,10,0.1,0.08138233054882593,0.05,2.82,1.86,0,0.5,0,193625.0,0.0,10,4,,,,26720.92163241189,,
642231,1.0,282760.0,282760.0,[],50,1.5,0.5,10,10,0.1,0.07203182294353844,0.08,3.26,1.59,0,0.5,0,282760.0,0.0,10,4,,,,110017.43439042594,,
9804965,1.0,282923.0,282923.0,[],50,1.5,0.5,10,10,0.1,0.07550207981861941,0.05,2.86,1.79,0,0.5,0,282923.0,0.0,10,4,,,,102274.56585879123,,
7495318,1.0,220092.0,220092.0,[],50,1.5,0.5,10,10,0.1,0.07498065169063435,0.04,3.2,1.64,0,0.5,0,220092.0,0.0,10,4,,,,41982.83087024424,,
5257618,0.6000739754401538,270360.0,162236.0,[],50,1.5,0.5,10,10,0.1,0.06029566126624447,0.08,2.92,1.89,0,0.5,0,270360.0,0.0,10,4,,,,39339.48726154728,,
